row_index,claim,cluster_id,membership_prob
11704,Trump isnât trying to stop clean energy.,56,1.0
11705,He hates renewable energy so much that he'd rather Dunning-Kruger about it than research exactly WHY he hates it so much.,46,1.0
11708,"Any far-RW LNP candidate is branded with a policy that would have disastrous outcomes for beach and rural communities re climate change and economic impacts directly affecting communities, by a party that has shown to be devoid of integrity.",93,0.9950986619886907
11709,DC might actually be colder than Toronto.,91,1.0
11710,Americans who think global warming is happening outnumber those who think it is not by a ratio of more than 5 to 1.,36,1.0
11711,Thornton said the show was not meant to be a political statement.,71,0.8388940848560076
11712,I'm fine with climate change now because of this.,100,1.0
11713,He canât do something because he is a corrupt fossil fuel asshole.,27,1.0
11714,Green T Design uses native and adaptive species to ensure consistent vegetative cover on green roofs.,40,0.8794758975416577
11715,My area has been largely untouched by the ravages of human caused climate change this summer.,-1,0.0
11717,"They are investing in green energy, housing and infrastructure, all things the tories neglected while they were asset stripping the country.",-1,0.0
11718,The U.S. can support Putin's economy and Texas oilmen invested in Russian drilling by buying lots of Russian oil at low cost.,25,1.0
11719,Keep asking and drilling down until they tell you to go away and then fire off one more email.,23,1.0
11720,Some air pollution is getting worse in the Kalamazoo area.,31,1.0
11721,"Solar and wind are now cheaper than fossil fuels, so why hasnât the global energy system gone green?",-1,0.0
11722,My political party has become a bunch of losers.,108,1.0
11723,"If humans want to address climate change, we cannot let Russia win this war.",78,1.0
11724,"Republicans don't want solar panels at all, and Democrats can't sell climate change action.",51,1.0
11725,We can design hot monster girls based on oil spills because climate change is at our advantage.,99,1.0
11726,Everything bagel energy policy is a win-win-win.,56,0.7705125392325023
11727,Tyler Sheridanâs Landman is explaining oil fracking production costs to MAGA.,4,0.12016410702547797
11728,US entry into the green industrial race under Biden expanded American and international political will for climate action and began to address the risks of overconcentration of clean energy supply chains.,-1,0.0
11729,"If people donât recognise we are not immune to climate change, then hell mend them.",94,1.0
11730,Misinformation and conspiracy theories about renewables are created and spread by the fossil fuel industry.,43,1.0
11731,The public carries both the cost and harm from pollution.,31,1.0
11732,Itâs a good thing we arenât hearing about global warming hitting 1.5 degrees C at the DNC.,36,0.8601263547937662
11733,Biden fills clean energy stockings with billions.,56,1.0
11738,You peddle pseudoscience and fall in love with corporate propaganda and are pretty much a climate change denial moron.,-1,0.0
11739,A few fossil fuel states are engaging in a geopolitical power play.,43,1.0
11740,I'd like a highlights tab and would pay for it.,-1,0.0
11741,The skies are much clearer here compared to the other platform.,-1,0.0
11742,What BP is doing is wrong.,116,0.9407050213146358
11743,"Up to â?0,000 is available for research projects on offshore renewable energy and the environment.",50,0.8006404685684276
11744,I am truly hopeful that we can find a way to continue the mission in a new format.,-1,0.0
11745,The mood around scientific ocean drilling has been grim for the last year or so.,23,0.32272810591163875
11746,Keep voting against your issues until the world burns under the oligarchy that both parties represent.,108,1.0
11747,It's a better start to take anarchist community organisers and teach them to run a site than have website builders learn how to run communities.,-1,0.0
11748,The destruction in LA is due to climate change.,1,0.7845917650603557
11749,The experience of your phone alerting you about an incoming tsunami while a dentist is drilling in your mouth is absurd yet mundanely awful and funny.,23,1.0
11750,"Food foresting unused land would reverse all the planetary tipping points that are causing moderate extreme weather, interrupting local droughts and floods, and absorbing atmospheric rivers instead of converting solar energy into heat.",62,1.0
11751,There are several obstacles to any Iran nuclear deal.,-1,0.0
11752,Vertical farms cannot feed the world and reduce agriculture's impact on climate change.,53,0.3075400533139906
11753,The Switch 2 will follow the lead of the EU on sustainable tech.,-1,0.0
11754,Momentum may be growing for renewable energy initiatives.,50,1.0
11755,"I can finish three videos a week this month, but it is not sustainable for me.",84,0.7061745530670323
11757,Australia is run by dodgy people voted in by idiots.,-1,0.0
11758,Any cost efficient air defense is better used in Ukraine than in Poland.,21,1.0
11759,"At least your work gets better with time, mine just gets more confusing.",113,1.0
11760,"If 'rusted on' means holding these political positions, I will accept being called that.",108,1.0
11762,What an AI chatbot can do in 5 minutes is equivalent to the whole course in the GBR.,0,1.0
11763,We are not yet at a point where people are willing to rollback suburbanization.,79,0.7669004484872568
11764,Heâs getting rid of FEMA and omitted climate change from national security threats because he wants us to die.,-1,0.0
11766,You could use unrefined lunar regolith to make unique versions of QSUT with milimeter drilling.,23,0.3091735612629736
11767,Our sustainable home solutions create homes that are smart and sustainable.,-1,0.0
11768,The economy wide impact of Republicans' war on cleantech is huge.,56,1.0
11770,Letting some daffodils go to seed so they produce more plants next year is a good decision.,-1,0.0
11772,The hatchery closed due to constant flooding caused by climate change.,54,0.7984552093350653
11773,Musk's involvement with Trump may significantly increase the uptake of electric cars among a population otherwise highly unlikely to buy them.,6,1.0
11775,It is currently 20 degrees hotter here than at my brother's house and the high was 25 degrees hotter.,91,0.9437439098461137
11776,"We need fossil fuel companies to be paying for their damage, not receiving further subsidies and benefits.",43,0.6474284370780683
11777,America is the only place on earth that is not trying to save the earth.,103,0.7344791730693303
11780,Every Australian who cares about their land rights should be 120% behind the revolt by Victoria's farmers and pastoralists against the JacintaAllan Labor government's renewable energy infrastructure by stealth attack on them.,-1,0.0
11781,We are witnessing more extreme weather and fire events with climate change and more populated areas.,-1,0.0
11782,"I hear a lot about climate change on the news, especially in regard to the Pacific Palisades fire.",1,0.538280476565121
11783,Tice is a lying hypocrite.,118,1.0
11784,"BP should place refineries in their shareholders' backyards and let them live on the most polluted land, breathe the most polluted air, and pay for climate change damage.",31,0.5348413229393664
11785,"Village Gardens stands as a community lifeline, ensuring resilience through local food systems.",55,0.7946920139136223
11788,The next 4 years will put us decades back and Democrats need to take their gloves off to protect our country.,-1,0.0
11789,They canât make industrial goals without clean energy.,57,0.5263564325066591
11791,More than half of known infectious diseases are made worse by climate change.,99,0.8605812394256225
11793,"They never believed in science from the start, and we knew this when they denied climate change.",102,0.5460557045209662
11794,VPPs could become a core part of the electricity system but they need sustainable scaling.,50,0.8462068593298989
11796,CO2 is not harmful to the planet.,20,0.4162011550129908
11797,"The unpredictability of more extreme events is due mostly to climate change, which is getting worse through the actions of the administration.",-1,0.0
11799,There is overwhelming evidence for climate change.,-1,0.0
11800,Denying climate change was his great passion when I decided to stop talking to him back in 2012 or so.,109,1.0
11801,Gov. Josh Stein should oppose Duke Energyâs fossil fuel expansion and push for clean energy.,34,0.8693947613442843
11802,We need sustainable crypto solutions now.,74,1.0
11804,We're cooked.,-1,0.0
11806,We should prioritize a healthy planet over profit.,-1,0.0
11807,Drumming up support for a green new deal is the reason there was hundreds of billions of dollars for climate change prevention in the IRA.,39,0.576915693957697
11808,"We can be sustainable, indigenous, innovative, inclusive, accessible, safe, people and community focused, independent, resilient, hard working, driven, vibrant, growing urban area and regional hub, all at the same time.",87,1.0
11809,Climate change will put it under water at some point.,68,0.42947654275575825
11810,This is so sustainable.,83,0.5581561089228693
11813,MAGA people are sharing the TV series Landman's anti-renewable energy rant as fact on social media because they want to hate renewable energy.,46,1.0
11814,"Cultural heritage is important, especially in regions impacted by conflict, post-conflict, and climate change.",-1,0.0
11816,A geospatially distributed network of small modular thorium reactor nodes can report metrics to a computational annealer to enable load balancing for various power inputs to mitigate the risks of global warming.,-1,0.0
11818,I'd rather see oceans celebrated with more humility from us.,-1,0.0
11819,That 50 million will go a long way to offset the 7 trillion spent on fossil fuel subsidies per year.,43,0.8801175404316327
11820,De growth is going to happen no matter how hard capitalism tries to stop global warming.,92,1.0
11821,"A success catalyst has the ability to spark significant and sustainable changes, inspire possibilities and accelerate results.",86,0.9613469404520096
11822,Chileâs rural land regime threatens sustainability amid climate change.,53,0.5282998051168544
11823,Climate change just saved us from a trillion-dollar disaster.,99,0.9961218801084238
11824,Starlink satellite trails are irritating.,-1,0.0
11826,Venting liquid methane from an expended fuel tank into the atmosphere will have a close to zero impact on the amount of greenhouse gas in the atmosphere.,20,1.0
11827,The AI illustration undercuts the probity of the content and the concern for a responsible clean-energy future.,0,0.9210184825203932
11829,"If we were focused on long-term capital, we would be trying to prevent climate change.",99,0.8598276078805196
11830,Sustainable living is the best response to climate change.,99,1.0
11831,"The story draws parallels with today's climate crisis, fueled by the greed of a few, misinformation, and oppression.",99,1.0
11832,The benefits of electrification are overwhelming.,-1,0.0
11833,Andy and Tim aren't helping.,116,1.0
11835,Position your brand at the centre of the UKâs energy transition by contacting sales@renewableuk.com to explore sponsorship & exhibition opportunities at Clean Power Grid 2025.,-1,0.0
11836,Lee Zeldin will be a disaster at EPA.,-1,0.0
11837,"'Drill, baby, drill' is just another way of saying FU to people who worry about climate change.",23,0.32272810591163875
11838,"We need a new constitution, to destroy the myth of American Civil Religion, and a solution to climate change.",-1,0.0
11839,"A group of people could run away to a forest, build a treehouse, live rent-free, dig a well, use solar energy, and live cheaply off art money.",74,0.9336891782736749
11841,Trump's backers are destroying every belated measure to keep life on earth sustainable.,83,0.36627480317292105
11842,The green mix you want is nuclear and solar/wind.,-1,0.0
11845,"Colombia is pushing for other countries to join the Fossil Fuel Nonproliferation Treaty, which calls for ending the expansion of new fossil-fuel projects.",27,0.26596818212293877
11846,Cutting energy bill VAT is a poor choice.,-1,0.0
11847,Nuclear energy is important to Taiwan.,37,0.9192164964379458
11848,The people that live 'down there' don't value human life like we do.,-1,0.0
11850,JBS did not have a real plan to achieve net zero at the time of its 2021 pledge.,47,0.4485556984369008
11851,"Our govât looks forward to continuing our collaborative efforts to achieve shared goals: affordability, advancing reconciliation with Indigenous peoples & fighting climate change.",87,1.0
11852,Trump EPA is attacking long-standing power plant pollution rules.,32,0.7763445760345635
11855,Labour thinks sustainable aviation fuels are not a contradiction in terms.,-1,0.0
11856,We are working on making Kantians widely accepted.,-1,0.0
11859,"Climate change, equality, justice, and liberty and the pursuit of happiness matter to everyone.",99,1.0
11861,Reducing greenhouse gas emissions should be the main and only priority to save the most people.,20,0.4640116955735712
11863,Itâs Paradise Lost as Climate Change Remakes Europeâs Summers.,-1,0.0
11864,Abortion opponents are coming for mifepristone using âjunk scienceâ?,66,0.2919145489467811
11865,Good things are happening in energy in Georgia.,56,0.997839853541535
11866,Adapting farming systems is vital for resilience.,55,0.7243238415432761
11867,There's no such thing as climate change.,97,0.7202717781741742
11868,Biden's strategy of making sure red states got more than their share of IRA benefits worked to get us closer to a sustainable energy system.,-1,0.0
11869,Our conversation about the effects of biodiversity loss and climate change and whether societal collapse is inevitable is grim.,54,0.7076239799396661
11870,These layoffs hinder the ability to respond to urgent crises.,-1,0.0
11871,My mom got me this little kneeler bench for gardening and itâs good.,23,0.5870618610701439
11872,Poilievre's policies could weaken Canadaâs climate goals and harm long-term environmental sustainability.,-1,0.0
11874,We do not need to put an oil CEO in charge of energy policy while fires are leveling entire neighborhoods in Los Angeles.,-1,0.0
11875,"Her lot are far worse than Labour in many areas, including reversing Labourâs ban on new fossil fuel operators in the North Sea.",27,0.6239987780444906
11877,All of the development is messing with an increasingly fragile ecosystem.,-1,0.0
11878,This administration is a global disaster of dinosaur meteor proportions.,110,0.8586047912654828
11879,Water policy experts urge state resource managers to take a new approach as climate change brings sudden shifts between extreme drought and catastrophic floods.,68,0.5289193416514019
11880,They also hate anything progressive.,108,1.0
11881,"The global clean energy transition is not proceeding fast enough to prevent increasing economic, health and environmental damage in the next 25 years and catastrophic risks are also growing.",57,1.0
11883,COP and Davos are starting to actively hurt climate change efforts.,94,0.878197023330367
11884,A lot of kids feel their life is pointless because of the collective inability to stop climate change.,85,0.9950141941593909
11888,"When America stops drilling, oil will swiftly run out.",25,0.9904098164117774
11889,"Conservatives respond to climate change by pretending that if they 'own' liberals when discussing it, that makes the problem go away.",93,0.992612978876785
11890,Laser-induced graphene is a promising possibility for sustainable electronics.,48,1.0
11891,Countries feeling the sharp end of climate change may be entitled to reparations for the harm caused by rising temperatures.,-1,0.0
11892,Now is a good time to start planning if growing your own food is one of your resolutions for the year.,55,0.5885990557146343
11896,Indigenous youth lead clean energy summit in the Arctic.,57,0.43883896544648154
11897,Premier Houston is enthusiastic about fracking despite the science.,4,0.4272709188535528
11898,The belief that clean energy being cheap will drive fossil-fuel phaseout should end.,-1,0.0
11899,Stitt wanting to do more green energy makes much more sense now.,40,1.0
11900,Air pollution is associated with structural brain changes and not just symptoms of brain disorders.,31,1.0
11901,Trump's energy thug is selling out the planet in service of their bank accounts.,-1,0.0
11902,"Congress should protect families from plastics industry pollution, halt the buildout of new plastics facilities, and move beyond plastics.",26,1.0
11903,The Big Ugly Bill should not pass.,65,1.0
11904,It's ok that it's other people's turn now to be active since I will be back.,116,1.0
11905,These are the same arguments you saw about climate change in 2000s when we still had winters and when summer started sometime in mid June.,91,1.0
11906,Trump is cutting down US forests to fill in the shortfall from Canadian sources after the tariffs fiasco.,61,0.5683102343122137
11907,Most jobs wonât be sustainable for me and Iâll end up having another severe mental health crisis.,-1,0.0
11908,"We introduced a new theoretical framework, 'evolutionary dynamical-systems game theory,' to explain how rules for sustainable resource use self-organize.",86,0.9911408434973072
11909,Those who have done the least to cause climate change will suffer/are suffering the most.,-1,0.0
11913,This music has Dookie era Green Day energy and is great.,112,1.0
11915,"Each Cabinet member is undermining green legislation, regulations, closed coal mines, and other green policies to benefit energy-guzzling corporations.",40,0.733241819144451
11916,"The Yurok Tribe has restored balance to their homelands by reclaiming 47,000 acres along the Klamath River.",-1,0.0
11918,The money fossil fuel companies are supposed to pay for cleanup isn't sufficient to actually complete the job.,43,0.8067714701506896
11919,Taking a positive approach to addressing climate change and the health of children can help others enjoy the benefits of successful climate action.,85,0.8854663258293168
11920,"If you're at the Deep Adaptation stage of the process of dealing with climate change anxiety, this book is cathartic.",99,1.0
11921,The cost of ignoring the ongoing pandemic has to reach a tipping point soon.,-1,0.0
11922,The Republicans are playing a long game with the immigrant panic knowing that climate change is going to lead to increased immigration.,-1,0.0
11923,Climate change adds 41 extra days of dangerous heat globally in 2024.,91,1.0
11924,Marketers must balance profit with positive impact to create sustainable marketing strategies.,86,1.0
11925,Fossil fuel usage is unacceptable and has deadly consequences.,43,1.0
11926,We will refer to Lloyd's power as GLEP Green Life Energy Power from now on.,40,0.9745092367073306
11927,Companies are not in a position in 2025 to carry out activities like opening coal mining or logging natural parks due to technology and PR limitations.,-1,0.0
11928,Accurately reporting the weather in a neutral manner is now counterintuitive to their interests.,75,1.0
11929,If we focus on war and not the environment we're gonna kill ourselves.,-1,0.0
11930,Shai the settler has no authority to expel anyone from the area.,71,1.0
11931,Smith lost many firefighters to other places refusing to pay an honest wage.,-1,0.0
11932,These AI centers are ecological disasters for communities.,0,1.0
11933,Sky news is a negative influence on regional and rural areas that have suffered from climate-related disasters.,75,1.0
11934,Solar and storage worked together to meet energy demand during and after Storm Enzo in Texas.,48,1.0
11935,The problem of reducing greenhouse effect without reducing greenhouse gas emissions is already solved once the central constraint is removed.,20,0.4640116955735712
11937,Clean energy costs are expected to drop 2-11% in 2025.,57,0.5336446150231446
11938,Money and art have to be separate.,-1,0.0
11939,It is up to consumers to transition away from fossil fuels rather than waiting for others to save us.,43,0.7652511641334773
11940,"Reform is using climate change as a vehicle for disruption, recruitment, to seek bribes from donors, and to shift costs to other countries.",-1,0.0
11941,Civilizations are the only category that's super fragile in the face of climate change.,99,1.0
11942,Felon 47 and the republikkkons gut clean energy industry incentives.,56,1.0
11943,The UK did not take the same approach as another country in the run up to the EU Referendum and regarding climate change denial on Twitter.,47,0.6130479158247711
11944,Global warming must be severe if it's still green at the North Pole.,36,0.6862950408222853
11946,We help labs go green without sacrificing performance.,-1,0.0
11947,"Amazon stopped sharing its absolute, company-wide energy consumption two years ago without explanation.",-1,0.0
11948,"Increasing lightning strikes would imply more fires, at least in arboreal biomes, thus another 'positive' climate feedback loop.",1,0.9084617929173513
11949,DeSantis promotes some issues as worth promoting while opposing others as worth demolishing a school and wrecking careers over.,117,0.9191493992986275
11950,We can stop INEOS from ruining the Global Plastics Treaty by confronting them.,26,1.0
11952,Donald Trump and republicans have deliberately killed millions of Americans.,114,0.9067336826962146
11953,"Addressing acceptance challenges and improving awareness are critical to unlocking growth, ensuring market confidence, and fostering innovation in EU aquaculture.",60,1.0
11954,"I am reintroducing the TREES Act to empower communities to improve access to green space and clean air, reduce consumer costs, and help fight climate change.",61,0.28718323972411963
11955,Too many people are ignoring the role of climate change in exacerbating the consequences of the initial fire.,1,0.28473663591424125
11956,Hurricanes in the future are only going to get worse.,91,1.0
11958,The rest of the world must step forward to keep the fight to end the fossil fuel era going.,43,0.6952133394515105
11959,Capitalism and capitalists are to blame for climate change.,92,1.0
11960,"Loans can accelerate or decelerate decarbonization depending on whether they support clean, energy-efficient or fossil fuel-intensive activity.",-1,0.0
11961,He knows the right people.,118,0.9012130642913047
11963,We aim to contribute to a more sustainable future whilst supporting UK farmers.,55,1.0
11966,Coco beans that make chocolate are incurring crop failures due to climate change.,52,1.0
11967,Thereâs no version of this that makes her career and excuses more palatable for anyone who cares about the environment and or climate change.,88,1.0
11968,We can't afford to delay progress.,-1,0.0
11970,It's past time to start using all that excess clean energy to heat rocks in a box and displace gas in industrial uses.,41,1.0
11971,"Investing in a solar array, battery, EV, and air source heat pump makes sense economically and environmentally.",48,0.5874556292037971
11972,Making SB a'more sustainable brand' by cutting some of the biggest draws is a strategy.,86,0.8689041172751288
11973,It looks like a deliberate choice to avoid mentioning climate change in the speeches of Ms. Harris and Mr. Walz.,-1,0.0
11974,EWP sounds more alarming than climate change does.,99,0.9038521978073257
11975,America cannot maintain a sustainable 'good' news service.,-1,0.0
11976,"If Netanyahu came to Australia, we would be obligated to arrest him or refuse him entry.",114,0.771640787834985
11977,FT editors are idiots.,-1,0.0
11978,"If drilling stopped, the money given to their protectors would automatically run out.",23,0.32272810591163875
11979,This is a way for Trump to get a permanent tax cut for billionaires.,-1,0.0
11980,None of the words in the Kananaskis Wildfire Charter are about climate change.,97,1.0
11981,Climate change is widening the gap between survival and catastrophe for families experiencing poverty along the Gulf in the aftermath of disasters like Katrina.,-1,0.0
11982,"Woodsideâs entire board shares collective responsibility for the companyâs failings, which include chronically poor shareholder returns.",87,0.7560652089458699
11983,Ending tax credits for green energy producers and projects is probably accompanied by ending all tax credits in blue states.,-1,0.0
11984,"If big corpo franchises had a total location cap, locals would pick up the market, it would be more sustainable, and more love would be put into the quality.",74,1.0
11985,Climate change has likely driven the trends in the extent of wildfires in Arctic tundra.,1,1.0
11986,Fracking is terrible.,4,1.0
11987,I'm sad to see all the green energy projects stopped.,40,1.0
11988,The unprecedented rate of warming caused by humans is a warning about the significant climate change the planet has already endured.,99,0.8297148299231426
11989,"Many more lives would have been saved if leaders dropped climate denial and believed in government for the public good, not for individualism.",102,0.5437658548835652
11990,"Fossil-fuel industry gets Tufton Street thinktanks it funds to create anti-net zero propaganda that is disseminated through the right-wing press, commentariat, and politics ecosystem, and Labour initially resists but eventually gives in as the anti-net zero narrative gains media traction.",43,1.0
11992,Communities deserve a bigger role in Canadaâs clean energy future and Toronto is ready.,19,1.0
11995,Battery recycling can ease the environmental and human rights problems associated with mining.,50,0.9028683610418864
11997,The expansion would contaminate nearby communities with harmful air pollutants up to 350 percent over current levels.,31,1.0
11998,Some states are taking the threat of global warming seriously.,36,0.33658920148227817
12000,"By car, commuting would take less time and be more sustainable than relying on buses.",10,0.7366301437780217
12001,We should boycott palm oil to help the survival of Mountain Cuscus.,45,1.0
12003,Modernizing power grids is a critical challenge for Europe as it races toward a clean energy future.,50,1.0
12004,Trump appointing a fracking CEO as energy head is a complete conflict of interests.,4,0.08599284001842115
12005,Renewable energy is inevitable.,50,1.0
12008,"Liberals who bought Teslas because of climate concerns now want nothing to do with them, feeling betrayed.",6,0.5098868039984735
12009,We will all pay the price for Trump's actions regarding climate change.,-1,0.0
12011,"Streamlining code, fixing errors, using CDNs, lazy-loading, compressing files, and choosing green hosting can boost rankings and promote sustainable SEO.",-1,0.0
12012,Climate change will prevent a Main Street Hayward finish.,91,0.8381780483125494
12013,"My studying for SJT was drilling practice questions to learn how the test wanted me to answer, and mostly ignoring my instinct. It worked for me, but might be harder for other people to do.",23,0.6926123886531442
12014,It's fine to use terms based on debunked 'wolf science' because it's fiction.,66,0.5704150759208262
12015,We should fight for our planet.,-1,0.0
12016,"This whole thread is about climate change, not smoking.",-1,0.0
12018,Not an inaccurate statement.,118,0.8761512220961719
12019,There is a lack of joined-up thinking regarding the announcement to expand Heathrow and the ability of Grangemouth to produce sustainable air fuel (SAF).,9,0.7958708377033389
12020,"Using cruelty-free beauty tools and clean vegan formulas with Gua Sha can lead to sculpted, radiant skin.",63,0.8802456774474189
12021,A new method can more accurately attribute environmental harm to individual polluters.,-1,0.0
12022,You guys arenât helping anything even if youâre donating the profits of your Harry Potter board game.,-1,0.0
12024,Mets owners are already drilling at Citi Field without NYC casino bid settled.,23,0.32272810591163875
12025,Rural communities have to be partners in building clean energy.,57,0.6719283998720876
12027,We need more powerlines and should build them faster.,10,0.5909881872486211
12028,New public procurement rules for schools and hospitals to ensure healthy and sustainable diets would save UK taxpayers millions.,-1,0.0
12029,"Since at least 2020, no major feature on Climate Change has won a category at the Walkley Awards.",97,0.43172380187174614
12030,"We could have 4-5x more clean energy for the same amount of money by using grid-scale solar, wind, and storage instead of nuclear.",37,0.12572418953264547
12031,Owning the libs is only fun until your village is impacted by climate change.,7,1.0
12032,MCC helps to spread OrbÃ¡nâs ideologies at home and abroad and is funded heavily by fossil fuel finance.,43,0.9461725103104227
12033,Just please make sure he does not get the cabinet picks he wants.,104,1.0
12035,Patrick's legacy offers real hope for Scotland and achievements to be proud of.,-1,0.0
12036,"His first 10 years of being a weird freak on the internet he was at least performatively left wing, was funding making toys for boys, helping with renewable energy in Australia.",-1,0.0
12038,Younger generations will suffer horrible consequences.,-1,0.0
12040,Some countries are destroying themselves by trying to learn about wind.,50,0.8031349650095236
12041,"Be prepared, be safe.",-1,0.0
12042,Wall Street is still putting trillions into dirty assets and are now backing out of climate commitments.,64,1.0
12043,Our culture is still mindlessly addicted to non-renewable fuel/power.,50,1.0
12044,Bringing wild Buffalo back to the Great Plains in America aims to restore one of the most endangered landscapes and increase climate resilience.,-1,0.0
12045,Experts at an offshore wind conference found that ideas of energy dominance and supply chains appeal more to Republicans than emission reductions.,-1,0.0
12046,Climate change is not killing animals.,-1,0.0
12050,I wish more subs spent half as much time and energy learning to cook and clean as they did obsessing over gym gains.,-1,0.0
12052,"Fuskface and Drumpf are gutting the country, stripping it for parts.",-1,0.0
12054,MAGAs are as predictable as climate change.,58,0.31633845076215755
12055,Going vegan is the only option for slowing climate change.,53,0.31839802926735267
12056,"Renewable energy is central to Estoniaâs energy security, economic competitiveness, and decarbonisation efforts.",50,1.0
12057,James Dyson's work in sustainable farming is very interesting.,55,0.677225028595973
12059,Some rivers have âlegal personhoodâ?and now they need a lawyer.,-1,0.0
12060,We're increasing our impact on climate change instead of reducing it.,99,0.9769899560909248
12062,Embracing 'good enough' is a more sustainable mindset than striving for perfection.,-1,0.0
12063,Everyone must be clear as to where this is headed.,-1,0.0
12064,"Celebrating the bounty of the Okanagan and participating in the event can be part of a thriving, sustainable food movement.",55,0.7603720922437808
12065,Cheney and fracking are not going to inspire people to come to the polls in droves.,4,0.14838441335596486
12066,He deserves every horrible thing that can come his way.,118,0.9012130642913047
12067,This tech could make space exploration more sustainable.,84,1.0
12068,Climate change isn't real.,58,0.28334604391704626
12069,GOP legislator pushes tax hike on Missouri farmland used for renewable energy.,56,1.0
12070,"Joining a local 'Buy Nothing Group' saves money, space in landfills, and reduces the energy/pollution waste of making new products.",74,1.0
12071,That kind of weekend is not sustainable.,83,0.8162045502502184
12072,The future of clean energy progress in America is certainly in peril.,57,1.0
12073,"Luxembourg has joined GGGI to support low-carbon and climate-resilient development, green, sustainable, and inclusive economic growth.",-1,0.0
12074,Fossil fuel countries will undermine all efforts to reduce greenhouse emissions as long as fossil fuel brings in 3 billion Dollars profit a day.,-1,0.0
12075,A space-based facility would have advantages over an earth-based facility.,-1,0.0
12076,We donât need cheeseburgers or chatgpt. We can eat plants and learn from each other.,-1,0.0
12077,We havenât learned from the menâs side to make womenâs soccer sustainable and productive for players and clubs.,87,0.7981792992390493
12078,Renewables do nothing directly to reduce emissions that start fires.,-1,0.0
12079,I would not be surprised to see flash floods reach as high as the cabins with climate change.,68,1.0
12081,Students from the University of Southern California take the lead as future policy makers in global climate change leadership.,99,0.9640118606998381
12083,Project development in clean energy has improved.,57,0.584453537164289
12085,People who make up rules requiring green energy to pay for coal energy at night should be held accountable for being stupid.,-1,0.0
12086,"The Lincoln project is culpable for stupidity and has contributed to negative outcomes such as opposing healthcare, unions, aid for families and students, climate change science, division among the poor, ridicule of intelligence, promotion of religiosity, production of stupidity, and creation of insecure, sick, brainwashed, obedient consumers and voters who benefit corporations more than people.",108,1.0
12087,Static MPAs wonât protect whatâs already affected by climate change.,-1,0.0
12089,I am really proud of this embroidery.,-1,0.0
12091,"If my body can't process 12 grams of carbs consumed 4+ hours ago during a run, then the diet is too far gone for sustainability.",-1,0.0
12095,The worldâs richest individuals are responsible for a majority of global heating since 1990.,36,0.777735015663134
12096,They are fossil fuel toadies.,43,0.7547519827688268
12097,"Itâs vital to include animal perspectives in the research process when restoring ecosystems if we want healthy, sustainable solutions.",59,1.0
12098,We don't need austerity.,-1,0.0
12099,The historical meaning of 'progress' in politics may apply differently in a world affected by climate change and unrest.,-1,0.0
12100,This offers a real advantage over air travel.,10,0.3524806775168771
12101,The Trump administration thinks working toward a survivable future for humanity is 'woke.',-1,0.0
12102,Continued efforts to expand air quality monitoring are crucial to helping us meet our emissions reduction goals in the #ClimateCommitmentAct.,20,0.35593108744508384
12103,2024 will be the first year to breach the 1.5C global warming limit.,36,0.9127495855149477
12104,Electrobiotechnology can provide solutions for a more sustainable future.,63,0.3489892945975526
12105,Deforestation in tropical nations is not directly a result of rewilding in Europe.,61,0.4901771739431338
12107,Itâs logical to sue the federal government for allowing this.,-1,0.0
12108,L.A. fires show the limits of Americaâs efforts to cope with climate change.,1,1.0
12109,The phenology of post-breeding molt for birds migrating through southeastern Utah is advancing over time.,54,1.0
12110,Listening to the full episode could provide insights that could change your wellness journey for good.,-1,0.0
12111,They believe climate change isnât real.,58,0.4652825913527951
12112,"Closing nuclear plants before the grid is fully decarbonized is irrational and bad for peopleâs health, the environment, and climate change.",37,1.0
12113,"Governance is retreating from protecting us from techno harms such as to food, drugs, water, air, workplaces, and banking.",95,1.0
12114,PP is lying when they say we have to choose between fighting climate change and the economy.,-1,0.0
12115,They donât care about us or global warming or parks or environmental issues.,-1,0.0
12116,COP29 is just another in a series of Annual Fossil Fuel Sales Conventions.,-1,0.0
12117,"COP29 has approved a climate deal of at least $300bn a year to help poorer countries deal with the impacts of climate change, with rich countries leading the payments.",64,1.0
12118,That we should'reduce migration pressures' is not resolveable by more stuff like housing.,79,0.9532460516186312
12119,Pollievre wants to eliminate the carbon tax for big oil.,43,0.617370446350733
12120,The duopoly are creating economic doom by doing nothing to address human-caused global warming.,97,0.6245609813710346
12121,"A halt to clean energy tax credits could boost electricity prices in Maine by 17% over the next 15 years, adding an average of $15 to a monthly bill.",56,0.9284289220119187
12122,The U.S. did not sign the plastics treaty.,26,1.0
12123,CO2-driven climate change is a woke lie.,58,1.0
12124,Nobody wishes they were still mining coal.,44,1.0
12125,Please support this brilliant site.,89,1.0
12126,He could not talk about climate change in response to the climate change question.,-1,0.0
12127,She is a hero to her community for bringing people together to grow healthy food and bring soil health back to capture carbon and reduce climate change.,-1,0.0
12128,A Zoom call can be made to all the leaders of the world with the proposal that we end war and begin global cooperation on climate change.,99,1.0
12132,It is not sustainable for our democracy that 'R presidents can do whatever they want but D presidents aren't allowed to do anything' regarding SCOTUS.,108,1.0
12133,The Trump GOP is working hard to kill renewable energy projects that would bring prices down.,51,1.0
12134,If a small business cannot pay a sustainable wage they do not deserve to be in business.,74,0.8813078041661379
