cid,text,Stance,llm_theme_summ,llm_theme_theme,lda_topic_id,lda_topic_keywords,bert_topic_keywords,bert_topic_name,lda_topic,bert_topic,final_theme_llm_theme,final_theme_llm_summary,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1148072373615864,"Illinois faces rising pension liabilities, underscoring the effectiveness of Wisconsin’s more sustainable pension system.",Neutral,,,,"climate, change, action, crisis, weather",,,53.0,-1_action_environmental_public_green,"**""Pro-infrastructure investment""**",Pro-infrastructure investment,217149864822961,The Milwaukee Mainstay,2025-01-07,2025-01-07,2025-01-14,Milwaukee Mainstay,"Illinois faces rising pension liabilities, underscoring the effectiveness of Wisconsin’s more sustainable pension system.",Illinois’ Pension Crisis: A Stark Contrast to Wisconsin’s Stability,milwaukeemainstay.com,Illinois’ Pension Crisis: A Stark Contrast to Wisconsin’s Stability Milwaukee Mainstay,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001868},{""age"":""45-54"",""gender"":""male"",""percentage"":0.133034},{""age"":""65+"",""gender"":""male"",""percentage"":0.183607},{""age"":""65+"",""gender"":""female"",""percentage"":0.103139},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001246},{""age"":""55-64"",""gender"":""male"",""percentage"":0.241031},{""age"":""55-64"",""gender"":""female"",""percentage"":0.090433},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000747},{""age"":""45-54"",""gender"":""female"",""percentage"":0.033259},{""age"":""18-24"",""gender"":""male"",""percentage"":0.0071},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000747},{""age"":""35-44"",""gender"":""male"",""percentage"":0.112232},{""age"":""35-44"",""gender"":""female"",""percentage"":0.027155},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000125},{""age"":""25-34"",""gender"":""male"",""percentage"":0.050698},{""age"":""25-34"",""gender"":""female"",""percentage"":0.011958},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000249},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00137}","{""region"":""Wisconsin"",""percentage"":1}","facebook,instagram",lower_bound: 1000001,en
1803916050538809,VOTE Tuesday 9/16 Justin Klekota for Somerville Councilor-at-Large! electjustin.org,Neutral,,,,"vote, election, district, candidate, voting","city council, council, city, mayor, ward, alderman, berwyn, public safety, mclean, mclean county",,13.0,1_city council_council_city_mayor,"**""Pro-climate candidate""**",Pro-climate candidate,110083713907570,Justin Klekota for Councilor-at-Large,2025-09-09,2025-09-10,2025-09-17,Klekota Committee,VOTE Tuesday 9/16 Justin Klekota for Somerville Councilor-at-Large! electjustin.org,Justin Klekota for Somerville Councilor-at-Large,electjustin.org,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001341},{""age"":""45-54"",""gender"":""male"",""percentage"":0.109389},{""age"":""65+"",""gender"":""male"",""percentage"":0.214605},{""age"":""65+"",""gender"":""female"",""percentage"":0.181222},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000894},{""age"":""55-64"",""gender"":""male"",""percentage"":0.16468},{""age"":""55-64"",""gender"":""female"",""percentage"":0.106259},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00149},{""age"":""45-54"",""gender"":""female"",""percentage"":0.057377},{""age"":""18-24"",""gender"":""male"",""percentage"":0.003726},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000447},{""age"":""35-44"",""gender"":""male"",""percentage"":0.083308},{""age"":""35-44"",""gender"":""female"",""percentage"":0.027422},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000447},{""age"":""25-34"",""gender"":""male"",""percentage"":0.036215},{""age"":""25-34"",""gender"":""female"",""percentage"":0.008644},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002534}","{""region"":""Massachusetts"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
1196374388100755,🎃 It's time to find the perfect pumpkin -- Comment below with your favorite pumpkin patch in Missouri!,Neutral,,,,"right, woman, justice, indigenous, freedom","favorite, excited welcome, spring, season, time year, greenery, project sites, tulip, state best, hoosier state",,8.0,107_favorite_excited welcome_spring_season,"**""Local food advocacy""**",Local food advocacy,100655708775115,Delta Bobcat Solar,2024-10-28,2024-10-28,2024-10-31,"NEXTERA ENERGY RESOURCES, LLC",🎃 It's time to find the perfect pumpkin -- Comment below with your favorite pumpkin patch in Missouri!,,,,"lower_bound: 15000, upper_bound: 19999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.070028},{""age"":""45-54"",""gender"":""male"",""percentage"":0.057118},{""age"":""65+"",""gender"":""male"",""percentage"":0.096212},{""age"":""65+"",""gender"":""female"",""percentage"":0.184143},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000731},{""age"":""55-64"",""gender"":""male"",""percentage"":0.07356},{""age"":""55-64"",""gender"":""female"",""percentage"":0.098039},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000974},{""age"":""45-54"",""gender"":""female"",""percentage"":0.065278},{""age"":""18-24"",""gender"":""male"",""percentage"":0.034466},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001583},{""age"":""35-44"",""gender"":""male"",""percentage"":0.065887},{""age"":""35-44"",""gender"":""female"",""percentage"":0.074047},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000609},{""age"":""25-34"",""gender"":""male"",""percentage"":0.081963},{""age"":""25-34"",""gender"":""female"",""percentage"":0.093168},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000487},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001705}","{""region"":""Missouri"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
540151675122822,"The need for affordable housing in Fredericksburg is critical. Rising living costs and limited housing options are causing families and individuals to struggle. This leads to market supply issues, delayed homeownership, and regulatory challenges that affect everyone, but it doesn’t need to be this way. The Fredericksburg Area Association of REALTORS® understands that this is not sustainable for the people of our community. Join in learning more about the issue and how we can work together to find solutions.",Neutral,,,,"city, resident, council, housing, community","housing, hampton, housing solutions, vivienda, st johns, johns, habitat humanity, affordable housing, fight housing, johns county",,5.0,84_housing_hampton_housing solutions_vivienda,"**""Local civic engagement""**",Energy cost alarm,141669155863231,Fredericksburg Area Association of Realtors - FAAR,2024-09-19,2024-09-19,2024-09-28,Fredericksburg Area Association of Realtors – FAAR,"The need for affordable housing in Fredericksburg is critical. Rising living costs and limited housing options are causing families and individuals to struggle. This leads to market supply issues, delayed homeownership, and regulatory challenges that affect everyone, but it doesn’t need to be this way. The Fredericksburg Area Association of REALTORS® understands that this is not sustainable for the people of our community. Join in learning more about the issue and how we can work together to find solutions.",Building Homes. Building Futures.,housingforfredericksburg.com,,"lower_bound: 70000, upper_bound: 79999","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00089},{""age"":""35-44"",""gender"":""female"",""percentage"":0.14598},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001366},{""age"":""25-34"",""gender"":""male"",""percentage"":0.09749},{""age"":""65+"",""gender"":""male"",""percentage"":0.036098},{""age"":""55-64"",""gender"":""female"",""percentage"":0.089895},{""age"":""45-54"",""gender"":""female"",""percentage"":0.109787},{""age"":""18-24"",""gender"":""female"",""percentage"":0.056562},{""age"":""45-54"",""gender"":""male"",""percentage"":0.058691},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001525},{""age"":""55-64"",""gender"":""male"",""percentage"":0.047315},{""age"":""25-34"",""gender"":""female"",""percentage"":0.162663},{""age"":""35-44"",""gender"":""male"",""percentage"":0.0796},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002383},{""age"":""18-24"",""gender"":""male"",""percentage"":0.02844},{""age"":""65+"",""gender"":""female"",""percentage"":0.078456},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001716},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001144}","{""region"":""Alabama"",""percentage"":0.002001},{""region"":""Pennsylvania"",""percentage"":0.005909},{""region"":""Nevada"",""percentage"":0.000844},{""region"":""New Hampshire"",""percentage"":0.000469},{""region"":""New Jersey"",""percentage"":0.003252},{""region"":""New Mexico"",""percentage"":0.000594},{""region"":""New York"",""percentage"":0.022042},{""region"":""North Carolina"",""percentage"":0.012131},{""region"":""North Dakota"",""percentage"":0.000125},{""region"":""Ohio"",""percentage"":0.003252},{""region"":""Oklahoma"",""percentage"":0.001282},{""region"":""Oregon"",""percentage"":0.001344},{""region"":""Rhode Island"",""percentage"":0.000438},{""region"":""Montana"",""percentage"":0.000344},{""region"":""South Carolina"",""percentage"":0.005221},{""region"":""Tennessee"",""percentage"":0.002908},{""region"":""Texas"",""percentage"":0.010943},{""region"":""Utah"",""percentage"":0.001032},{""region"":""Vermont"",""percentage"":0.000219},{""region"":""Virginia"",""percentage"":0.834574},{""region"":""Washington"",""percentage"":0.002126},{""region"":""West Virginia"",""percentage"":0.002783},{""region"":""Wisconsin"",""percentage"":0.001438},{""region"":""Wyoming"",""percentage"":0.000156},{""region"":""Nebraska"",""percentage"":0.000438},{""region"":""Missouri"",""percentage"":0.001532},{""region"":""Alaska"",""percentage"":0.000406},{""region"":""Idaho"",""percentage"":0.000594},{""region"":""Arizona"",""percentage"":0.004471},{""region"":""Arkansas"",""percentage"":0.000938},{""region"":""California"",""percentage"":0.010255},{""region"":""Colorado"",""percentage"":0.00247},{""region"":""Connecticut"",""percentage"":0.001595},{""region"":""Delaware"",""percentage"":0.001063},{""region"":""Washington, District of Columbia"",""percentage"":0.008911},{""region"":""Florida"",""percentage"":0.013663},{""region"":""Georgia"",""percentage"":0.005284},{""region"":""Hawaii"",""percentage"":0.001126},{""region"":""Illinois"",""percentage"":0.003158},{""region"":""Mississippi"",""percentage"":0.001001},{""region"":""Indiana"",""percentage"":0.001438},{""region"":""Iowa"",""percentage"":0.0005},{""region"":""Kansas"",""percentage"":0.000938},{""region"":""Kentucky"",""percentage"":0.001469},{""region"":""Louisiana"",""percentage"":0.001313},{""region"":""Maine"",""percentage"":0.000344},{""region"":""Maryland"",""percentage"":0.016227},{""region"":""Massachusetts"",""percentage"":0.002407},{""region"":""Michigan"",""percentage"":0.002251},{""region"":""Minnesota"",""percentage"":0.000688},{""region"":""South Dakota"",""percentage"":9.4e-5}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
677954348052766,Are you happy with your home & auto insurance rates?,Neutral,,,,"home, save, money, saving, heat","insurance, insurance rates, insurance companies, insurers, rising insurance, insurance costs, homeowners insurance, premiums, ceos, florida house",,37.0,126_insurance_insurance rates_insurance companies_insurers,"**""Energy cost alarm""**",Solar energy advocacy,418613531324976,Louisiana's Future is Now,2025-04-13,2025-04-14,2025-04-16,Louisiana's Future is Now,Are you happy with your home & auto insurance rates?,,,,"lower_bound: 15000, upper_bound: 19999","lower_bound: 300, upper_bound: 399",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.092008},{""age"":""35-44"",""gender"":""male"",""percentage"":0.095268},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000946},{""age"":""45-54"",""gender"":""female"",""percentage"":0.143428},{""age"":""45-54"",""gender"":""male"",""percentage"":0.146793},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000946},{""age"":""55-64"",""gender"":""female"",""percentage"":0.158044},{""age"":""55-64"",""gender"":""male"",""percentage"":0.110831},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000841},{""age"":""65+"",""gender"":""female"",""percentage"":0.170032},{""age"":""65+"",""gender"":""male"",""percentage"":0.079495},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001367}","{""region"":""Louisiana"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
1559239534957049,"On the same day that Hurricane Helene made landfall, Israel received a U.S. military aid package of almost $9 billion, on top of billions more since the start of Israel’s assault on Gaza.",Neutral,,,,"discover, open, top, still, priority",,,44.0,-1_action_environmental_public_green,"**""Climate crisis advocacy""**",Climate crisis advocacy,83865976093,Truthout,2024-10-21,2024-10-21,2024-10-26,TRUTHOUT,"On the same day that Hurricane Helene made landfall, Israel received a U.S. military aid package of almost $9 billion, on top of billions more since the start of Israel’s assault on Gaza.","Government’s Warped Priorities Exacerbate Climate Disasters, Impede Recovery",truthout.org,"By funding wars and fossil fuel subsidies instead of disaster recovery, the US punishes those who can least afford it.","lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.001269},{""age"":""45-54"",""gender"":""male"",""percentage"":0.041231},{""age"":""65+"",""gender"":""male"",""percentage"":0.524897},{""age"":""65+"",""gender"":""female"",""percentage"":0.193784},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000634},{""age"":""55-64"",""gender"":""male"",""percentage"":0.126863},{""age"":""55-64"",""gender"":""female"",""percentage"":0.044402},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000951},{""age"":""45-54"",""gender"":""female"",""percentage"":0.014589},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000317},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000951},{""age"":""35-44"",""gender"":""male"",""percentage"":0.016492},{""age"":""35-44"",""gender"":""female"",""percentage"":0.013638},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001269},{""age"":""25-34"",""gender"":""male"",""percentage"":0.009832},{""age"":""25-34"",""gender"":""female"",""percentage"":0.002854},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.006026}","{""region"":""Alabama"",""percentage"":0.022003},{""region"":""Rhode Island"",""percentage"":0.001594},{""region"":""New Hampshire"",""percentage"":0.007015},{""region"":""New Jersey"",""percentage"":0.015625},{""region"":""New Mexico"",""percentage"":0.007015},{""region"":""New York"",""percentage"":0.043686},{""region"":""North Carolina"",""percentage"":0.058673},{""region"":""North Dakota"",""percentage"":0.003189},{""region"":""Ohio"",""percentage"":0.046875},{""region"":""Oklahoma"",""percentage"":0.019452},{""region"":""Oregon"",""percentage"":0.027742},{""region"":""Pennsylvania"",""percentage"":0.02838},{""region"":""South Carolina"",""percentage"":0.017857},{""region"":""Nebraska"",""percentage"":0.007972},{""region"":""South Dakota"",""percentage"":0.003189},{""region"":""Tennessee"",""percentage"":0.027105},{""region"":""Texas"",""percentage"":0.056441},{""region"":""Utah"",""percentage"":0.008291},{""region"":""Vermont"",""percentage"":0.003189},{""region"":""Virginia"",""percentage"":0.02551},{""region"":""Washington"",""percentage"":0.030293},{""region"":""Washington, District of Columbia"",""percentage"":0.000638},{""region"":""West Virginia"",""percentage"":0.008291},{""region"":""Wisconsin"",""percentage"":0.025191},{""region"":""Nevada"",""percentage"":0.010204},{""region"":""Montana"",""percentage"":0.004783},{""region"":""Alaska"",""percentage"":0.004464},{""region"":""Illinois"",""percentage"":0.042092},{""region"":""Arizona"",""percentage"":0.018814},{""region"":""Arkansas"",""percentage"":0.017219},{""region"":""California"",""percentage"":0.061543},{""region"":""Colorado"",""percentage"":0.023278},{""region"":""Connecticut"",""percentage"":0.009885},{""region"":""Delaware"",""percentage"":0.001594},{""region"":""Florida"",""percentage"":0.058673},{""region"":""Georgia"",""percentage"":0.025191},{""region"":""Hawaii"",""percentage"":0.004783},{""region"":""Idaho"",""percentage"":0.00861},{""region"":""Indiana"",""percentage"":0.025829},{""region"":""Missouri"",""percentage"":0.021684},{""region"":""Iowa"",""percentage"":0.018176},{""region"":""Kansas"",""percentage"":0.013712},{""region"":""Kentucky"",""percentage"":0.016582},{""region"":""Louisiana"",""percentage"":0.014349},{""region"":""Maine"",""percentage"":0.007334},{""region"":""Maryland"",""percentage"":0.010842},{""region"":""Massachusetts"",""percentage"":0.012117},{""region"":""Michigan"",""percentage"":0.032207},{""region"":""Minnesota"",""percentage"":0.023278},{""region"":""Mississippi"",""percentage"":0.014031},{""region"":""Wyoming"",""percentage"":0.003508}","facebook,instagram",lower_bound: 1000001,en
345329918518008,"Patrick Bohan, Libertarian for Congress - CO-7",Neutral,,,,"demand, congress, policy, episode, government",,,30.0,-1_action_environmental_public_green,"**""Pro-childcare candidates""**",Pro-childcare candidates,150493674805901,Patrick Bohan for Congress,2024-08-01,2024-08-01,2024-08-31,PATRICK BOHAN POLITICAL CAMPAIGN,"Patrick Bohan, Libertarian for Congress - CO-7",Bridging the Political Divide,www.patrickbohan.com,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000556},{""age"":""55-64"",""gender"":""female"",""percentage"":0.079074},{""age"":""18-24"",""gender"":""male"",""percentage"":0.008519},{""age"":""45-54"",""gender"":""female"",""percentage"":0.023148},{""age"":""65+"",""gender"":""female"",""percentage"":0.237037},{""age"":""25-34"",""gender"":""male"",""percentage"":0.031481},{""age"":""65+"",""gender"":""male"",""percentage"":0.306852},{""age"":""45-54"",""gender"":""male"",""percentage"":0.076296},{""age"":""35-44"",""gender"":""male"",""percentage"":0.057037},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000741},{""age"":""55-64"",""gender"":""male"",""percentage"":0.155556},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00463},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003333},{""age"":""35-44"",""gender"":""female"",""percentage"":0.011667},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001852},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000185},{""age"":""18-24"",""gender"":""female"",""percentage"":0.001111},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000926}","{""region"":""Unknown"",""percentage"":0.000374},{""region"":""Colorado"",""percentage"":0.999626}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
1072485467545954,"NEXT WEEK: the @[61552485346735:2048:Oklahoma Wildcatters] are coming home to celebrate the state's defining industry. 👏 

Join us at the @[100064502327822:2048:Paycom Center] for a night of competitive @[100064377145765:2048:PBR]! The OK Wildcatters boast seven expert riders guided by J.B. Mauney — a bull-riding legend and two-time PBR World Champion. 🏆 

Bring your friends, colleagues and clients for a night to remember.",Neutral,,,,"next, share, live, career, whether","petroleum alliance, petroleum, alliance, oil natural, wildcatters, gas industry, alliance members, okc, annual meeting, wildcatters wednesday",,42.0,40_petroleum alliance_petroleum_alliance_oil natural,"**""Oil industry promotion""**",Oil industry promotion,1439646729592364,The Petroleum Alliance of Oklahoma,2025-06-30,2025-07-01,2025-07-08,The Petroleum Alliance of Oklahoma,"NEXT WEEK: the @[61552485346735:2048:Oklahoma Wildcatters] are coming home to celebrate the state's defining industry. 👏 

Join us at the @[100064502327822:2048:Paycom Center] for a night of competitive @[100064377145765:2048:PBR]! The OK Wildcatters boast seven expert riders guided by J.B. Mauney — a bull-riding legend and two-time PBR World Champion. 🏆 

Bring your friends, colleagues and clients for a night to remember.",,,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.015759},{""age"":""18-24"",""gender"":""male"",""percentage"":0.04298},{""age"":""25-34"",""gender"":""female"",""percentage"":0.044413},{""age"":""25-34"",""gender"":""male"",""percentage"":0.067335},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001433},{""age"":""35-44"",""gender"":""female"",""percentage"":0.04298},{""age"":""35-44"",""gender"":""male"",""percentage"":0.083095},{""age"":""45-54"",""gender"":""female"",""percentage"":0.075931},{""age"":""45-54"",""gender"":""male"",""percentage"":0.084527},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002865},{""age"":""55-64"",""gender"":""female"",""percentage"":0.088825},{""age"":""55-64"",""gender"":""male"",""percentage"":0.124642},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001433},{""age"":""65+"",""gender"":""female"",""percentage"":0.147564},{""age"":""65+"",""gender"":""male"",""percentage"":0.176218}","{""region"":""Oklahoma"",""percentage"":1}",facebook,lower_bound: 1000001,en
503085752521468,South Dakota doesn’t just need more “Republicans.” We need more conservatives! That is my mission.,Neutral,,,,"work, need, working, people, better",,,38.0,-1_action_environmental_public_green,"**""Pro-climate candidate""**",Propane advocacy,192853947249879,Toby Doeden for South Dakota,2025-02-19,2025-02-19,2025-02-24,Toby Doeden for South Dakota,South Dakota doesn’t just need more “Republicans.” We need more conservatives! That is my mission.,,,,"lower_bound: 25000, upper_bound: 29999","lower_bound: 200, upper_bound: 299",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.003756},{""age"":""45-54"",""gender"":""male"",""percentage"":0.143077},{""age"":""65+"",""gender"":""male"",""percentage"":0.143992},{""age"":""65+"",""gender"":""female"",""percentage"":0.136624},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001589},{""age"":""55-64"",""gender"":""male"",""percentage"":0.155598},{""age"":""55-64"",""gender"":""female"",""percentage"":0.07999},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001541},{""age"":""45-54"",""gender"":""female"",""percentage"":0.04079},{""age"":""18-24"",""gender"":""male"",""percentage"":0.015892},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001445},{""age"":""35-44"",""gender"":""male"",""percentage"":0.141633},{""age"":""35-44"",""gender"":""female"",""percentage"":0.032218},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000385},{""age"":""25-34"",""gender"":""male"",""percentage"":0.085914},{""age"":""25-34"",""gender"":""female"",""percentage"":0.013484},{""age"":""18-24"",""gender"":""unknown"",""percentage"":9.6e-5},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001974}","{""region"":""South Dakota"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
505533012452338,"Vote Jean-Paul Coussan for Public Service. Commissioner! Election Day is Nov. 5th. Early voting run from Oct. 18th - 29th.,Vote Jean-Paul Coussan for Public Service. Commissioner! Election Day is Nov. 5th. Early voting run from Oct. 18th - 29th.,Vote Jean-Paul Coussan for Public Service. Commissioner! Election Day is Nov. 5th. Early voting run from Oct. 18th - 29th.",Neutral,,,,"vote, election, district, candidate, voting","early voting, vote mail, request vote, voting, vote, early, mail, request, mail ballot, election day",,13.0,21_early voting_vote mail_request vote_voting,"**""Local civic engagement""**",Pro-climate candidate,1536162239991516,Senator Jean-Paul Coussan,2024-10-10,2024-10-10,2024-11-06,Senator Jean-Paul Coussan,"Vote Jean-Paul Coussan for Public Service. Commissioner! Election Day is Nov. 5th. Early voting run from Oct. 18th - 29th.,Vote Jean-Paul Coussan for Public Service. Commissioner! Election Day is Nov. 5th. Early voting run from Oct. 18th - 29th.,Vote Jean-Paul Coussan for Public Service. Commissioner! Election Day is Nov. 5th. Early voting run from Oct. 18th - 29th.",,coussan.com,,"lower_bound: 250000, upper_bound: 299999","lower_bound: 5000, upper_bound: 5999",USD,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.085748},{""age"":""35-44"",""gender"":""male"",""percentage"":0.144571},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001264},{""age"":""45-54"",""gender"":""female"",""percentage"":0.080597},{""age"":""45-54"",""gender"":""male"",""percentage"":0.136355},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001324},{""age"":""55-64"",""gender"":""female"",""percentage"":0.123274},{""age"":""55-64"",""gender"":""male"",""percentage"":0.157342},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0013},{""age"":""65+"",""gender"":""female"",""percentage"":0.141995},{""age"":""65+"",""gender"":""male"",""percentage"":0.124729},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001502}","{""region"":""Louisiana"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
569566389498985,"Since 2020, Rooted + Rising has been investing in programs that bring us closer to our vision of a hunger-free future. And we’re not done yet.

We’ve mobilized $74 million toward our $80 million goal — let’s celebrate what we’ve built together and look ahead to what’s next.

Join us at BLOOM! RSVP today: OregonFoodBank.org/BLOOM

#RootedAndRising #BLOOM2025 #TogetherWeBloom #HungerFreeFuture #FoodJustice #JusticeThroughFood  #FoodIsAVote #OregonFoodBank #ORpol #OregonJustice #OregonStrong #ORnonprofit #GiveForJustice #InvestInEquity #FundTheFuture  #DonateForChange",Neutral,,,,"future, sustainable, together, let, build",,,9.0,-1_action_environmental_public_green,"**""Local food advocacy""**",Local food advocacy,123500462249,Oregon Food Bank,2025-05-08,2025-05-08,2025-05-16,Oregon Food Bank,"Since 2020, Rooted + Rising has been investing in programs that bring us closer to our vision of a hunger-free future. And we’re not done yet.

We’ve mobilized $74 million toward our $80 million goal — let’s celebrate what we’ve built together and look ahead to what’s next.

Join us at BLOOM! RSVP today: OregonFoodBank.org/BLOOM

#RootedAndRising #BLOOM2025 #TogetherWeBloom #HungerFreeFuture #FoodJustice #JusticeThroughFood  #FoodIsAVote #OregonFoodBank #ORpol #OregonJustice #OregonStrong #ORnonprofit #GiveForJustice #InvestInEquity #FundTheFuture  #DonateForChange",,,,"lower_bound: 15000, upper_bound: 19999","lower_bound: 100, upper_bound: 199",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.005891},{""age"":""45-54"",""gender"":""male"",""percentage"":0.034288},{""age"":""65+"",""gender"":""male"",""percentage"":0.123247},{""age"":""65+"",""gender"":""female"",""percentage"":0.385649},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003181},{""age"":""55-64"",""gender"":""male"",""percentage"":0.049841},{""age"":""55-64"",""gender"":""female"",""percentage"":0.139507},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002474},{""age"":""45-54"",""gender"":""female"",""percentage"":0.094262},{""age"":""18-24"",""gender"":""male"",""percentage"":0.006009},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002357},{""age"":""35-44"",""gender"":""male"",""percentage"":0.025804},{""age"":""35-44"",""gender"":""female"",""percentage"":0.068222},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002003},{""age"":""25-34"",""gender"":""male"",""percentage"":0.019088},{""age"":""25-34"",""gender"":""female"",""percentage"":0.032756},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000236},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005184}","{""region"":""Oregon"",""percentage"":0.938665},{""region"":""Washington"",""percentage"":0.061335}","facebook,instagram",lower_bound: 1000001,en
