cluster_id,topk_rank,cid,cluster_prob,text
Pro-Climate_19,5,9554349141347856,1.0,"EVs cut harmful pollution, making the air safer for everyone. The car you choose can help ensure a healthier planet for everyone.,EVs cut harmful pollution, making the air safer for everyone. The car you choose can help ensure a healthier planet for everyone."
Pro-Climate_22,1,678722481158120,1.0,Reasons why Hillcorp is our #PolluterOfTheMonth: 💨 Spews methane pollution from New Mexico to Alaska 💸 Racked up nearly $24 million in environmental penalties 🏫 Caught releasing methane just ¾ of a mile from elementary schools ☠️ Supported trade groups that lobbied to kill the methane emissions fee Hilcorp doesn’t just pollute — they help shape the rules to keep doing it. And we'll keep calling out the fossil fuel industry’s dirtiest players
Pro-Climate_22,2,708182915589807,1.0,Cutting methane pollution is still the fastest way to reduce warming in the short term. We need ambitious action to seize this opportunity.
Pro-Climate_22,3,1441999620502463,1.0,Here’s what most people don’t know: 1. Natural gas is made up of mostly methane. 2. Methane pollution is causing the planet to heat up faster than carbon dioxide would alone. 3. Methane is bad for our health. The good news? There are already solutions that can make a difference today.
Pro-Climate_22,4,1390046175713640,1.0,"Methane leaks are like an invisible climate change bomb blowing up around us all the time: Methane is 86x more potent at warming our planet than carbon dioxide and is responsible for at least 30% of global temperature rises. But most methane emissions are just preventable leaks caused by carelessness and poor maintenance by oil and gas companies, from storage tanks, pipelines, and pumping stations. Your governor can take action now to reduce or eliminate these preventable methane emissions in your state, by implementing basic EPA rules. Add your voice and tell your governor to take action on your state’s methane policy today."
Pro-Climate_22,5,446293248442316,1.0,An emergency brake for our climate: cutting methane pollution is the best thing we can do to stop our planet from boiling. Climate activist Sophia Kianni explains 👇
Pro-Climate_24,1,1358391282020363,1.0,"🌍 Climate change is real—and so is the alarming reality that Californians could soon face being uninsurable. What does this mean for the real estate market, a critical pillar of the U.S. economy? 🏠💡 In our latest podcast episode, we dive deep into the implications of this growing crisis and what it could mean for homeowners, investors, and the future of property markets. Tune in to explore actionable insights and join the conversation about navigating these challenges in a rapidly changing world. 🎙️✨ 👉 Listen now and stay ahead of the https://www.buzzsprout.com/2093929/episodes/16457766-climate-change-is-real.mp3?download=true curve! hashtag#ClimateChange hashtag#Ruhialikhan_Calirealestate hashtag#WealthBuilding hashtag#podcast #podcasts"
Pro-Climate_24,2,1230309591401328,1.0,"As a warming climate fuels more intense storms, repair and prevention bring overwhelming costs. If people are forced to move, the character of communities could change forever."
Pro-Climate_24,3,895600636084122,1.0,"We all recognize the vital role that first responders play in times of crisis. But did you know that housing leaders are pre-responders in the fight against climate change? Joshua Saks from the @[100064834892803:2048:Georgetown Climate Center] shared his powerful insight during our Mid-Atlantic Resilience Academy’s recent launch. Seventeen housing developers, owners, and operators gathered in person for the start of an eight-week training program designed to equip them with the knowledge, tools, and resources to reduce climate risks in their region. https://bit.ly/4fQcEfe “Housing is on the front line of climate defense,” said Saks. “As climate change makes the world increasingly risky, you provide people with something that every person deserves – a safe place to call home.”"
Pro-Climate_24,4,1077529913808716,1.0,"any Black homeowners reside in areas more vulnerable to the impacts of climate change. Properties in these regions are often less resilient to extreme weather events, leading to higher maintenance costs and increased risk of property damage, further straining financial resources​ (National Mortgage Professional)​​ (HUD)​. For housing assistance needs, please contact: https://nidhousing.com/contact-us #housingandclimatechange #climateimpact #Homeownership #NIDhousing #AffordableHousing"
Pro-Climate_24,5,bafyreiha53nr3vdcxlmfva3h5lg3dsvvhkpqdbei5lb55t62zw4qsonfs4,1.0,"Not to mention housing built out of flammable materials, that mixed with man made climate change is deadly. The distraction of climate change isn’t in the near distance future, it’s here! NOW!"
Pro-Climate_26,1,bafyreih3drhlrtkrhlql6ilxgdnvmmgvbqihlh46b5qz7632l2q65r7nya,1.0,"Given Trump's position on climate change, buying Greenland is tantamount to buying an ice cube."
Pro-Climate_26,2,bafyreiaw4uotqm6p3shqe7j7vs7xvc3v4nyjzpaiq3336vsu2urhblznqa,1.0,"The U.S. has no business in Greenland. Past military bases have already left pollution and environmental damage—why repeat history? Greenland belongs to its people, not Washington’s strategic interests. More bases mean more contamination, more disruption, and less sovereignty. #HandsOffGreenland"
Pro-Climate_26,3,bafyreig33mnespeiwzigs3j4u7zze55e7aqycnhvnrkey5cbjk7aip6dge,1.0,"Wonder how much the vanZe farce trip cost the USA taxpayer? It was certainly counterproductive and likely Denmark will kick them out of Greenland entirely. 🇬🇱🇩🇰. It caused pollution in many ways, damaged the environment and goodwill."
Pro-Climate_26,4,bafyreic23zrenr5qgoup5h355v4ll2lgb5gb4mn4qco5y3kbuhld64yssy,1.0,"They simultaneously do not believe in climate change (because they want to continue burning oil), and know that it's happening. Greenland offers a possible refuge. They also want to lay claim to Arctic oil."
Pro-Climate_26,5,bafyreif2adj5fjjjqwag44zurfj4n3k6i6mz3hrvh2ehnimhcdgaxfuezm,1.0,"Greenland is only strategically important if 1. climate change is real and a retreating polar ice sheet opens up new shipping lanes, and 2. climate change is real and the rare earth elements under the Greenland glaciers are exposed & exploitable. Soooo…"
Pro-Climate_27,1,560853889733993,1.0,"How does climate change impact your morning cup of coffee? Coffee requires specific conditions to grow, like those found in the “coffee belt” near the equator. When extreme weather alters those conditions, less coffee is produced! #Coffee #Science #Agriculture #HispanicHeritageMonth"
Pro-Climate_27,2,bafyreie3qtla57xe2ayog2kdpz72furkgn4abnkcgzcrl6w2s7hbqasdyq,1.0,Climate change is making coffee more expensive. Tariffs likely will too. Trump’s current 10% tariffs cover most coffee-producing countries and are expected to drive up costs for Americans. https://www.europesays.com/2041664/ Climate change is making coffee more expensive. Tariffs likely will …
Pro-Climate_27,3,bafyreic2mjc5gouphzq74upbgxyje7hbpxz277ww7nqcriwquxnjmlxluy,1.0,Dang. In the #BadEconomy ☕ >Coffee is getting more expensive thanks to climate change qz.com/coffee-more-... #coffee #ClimateChange #weather
Pro-Climate_27,4,bafyreihbun5322qzh3x4ovqctr2jskamqyix4zjj5exb5fnyfl2roib2na,1.0,"Coffee prices have already skyrocketed because of COVID supply chain issues, climate change and corporations who use it as an excuse to price gouge. We won't be seeing $6. or even $12 lattes, anymore. Try $20 on for size."
Pro-Climate_27,5,bafyreiasl45qojqn2mgptkf2tm3wsblgqq4id3swi7xx5xfvnoepjw5gdu,1.0,There’s already a worldwide shortage of coffee due to disease and/or localized effects on rainfall due to climate change. Coffee prices will skyrocket now.
Pro-Climate_28,1,924483162912057,1.0,"Indigenous people are more exposed to air pollution because pipelines, waste incinerators and other polluting industries are built close to our communities. This pollution not only harms Mother Earth, but also leads to higher rates of diseases like diabetes, heart disease, and breathing problems. Use your vote to fight for climate justice for our people, for health and the prosperity of the generations to come."
Pro-Climate_28,2,1023327372918958,1.0,The trick to combatting climate change? Listening to Indigenous communities. https://bit.ly/4eOgLZA
Pro-Climate_28,3,1030742415466066,1.0,A new approach to solving the climate crisis doesn't mean a new solution. Local and Indigenous people have been restoring the earth for millenia. It's time we join them.
Pro-Climate_28,4,1062879285481551,1.0,"We’re done waiting for the government to “solve” the climate crisis. For millennia, local & Indigenous People have protected our planet. It’s time we join them."
Pro-Climate_28,5,1365798964588074,1.0,"🌍 Big news from #COP29! We’re calling for urgent action to protect the land rights of Indigenous Peoples & Local Communities and boost direct financing for climate solutions. Indigenous territories are home to 40% of the world’s most intact tropical forests, storing 24% of the world’s carbon. Yet, only a fraction of these lands are legally recognized, and scarce financial resources reach our territories. Without recognition, both forests and communities remain at risk. Here’s what we’re focusing on: 1️⃣ Recognizing and protecting IP&LCs’ territories in national climate plans 2️⃣ Fast-tracking land rights recognition 3️⃣ Supporting Indigenous knowledge and ensuring Free, Prior & Informed Consent (FPIC) 4️⃣ Creating transparent, direct financing with our communities How do we build these actions? 1. Value our leadership today, not tomorrow. 2. Build commitments that include us all—our women, youth, and elders. 3. Recognize our power to drive change. Let’s protect our forests, protect our future! 🌱 #ClimateAction #LandRights #IndigenousRights #FCLP"
Pro-Climate_29,1,398398689933016,1.0,"🌿 3 Ways You Can Help Protect Mangroves 🌊 Mangroves are essential to the health of the Gulf of Mexico, and you can make a difference in preserving these vital ecosystems. Here are the three actions you can take: Secure your trash. Because mangroves sit at the edge of the sea, they often become a trap for marine debris. Make sure your trash on and off the water is secure and bring an extra container to collect trash when you see it. Reduce Runoff and Pollution. Minimize the use of fertilizers and chemicals in your yard. Runoff from these substances can harm mangrove habitats and the marine life that depends on them. Opt for natural alternatives and properly dispose of hazardous waste. Support Local Conservation Efforts. Get involved with or donate to organizations working to protect and restore mangrove forests. Your support helps fund crucial research and conservation projects that safeguard these ecosystems. Every action counts when it comes to protecting our mangroves and the vital role they play in the Gulf of Mexico. This post is part of a Gulf Star project sponsored by @[100057747935974:2048:Clean Gulf Associates]. #GulfOfMexico #Mangroves #Conservation #ProtectOurCoast #Envir …"
Pro-Climate_29,2,3566103307018537,1.0,"Did you know that Panama's Gulf of Chiriquí is home to one of Central America's richest mangrove forests? This region covers thousands of hectares of mangroves, which are essential to the local ecosystem. These types of wetlands serve as vital habitats for a diverse array of wildlife, such as leatherback sea turtles, howler monkeys, and herons. 🐢🐒 However, this unique ecosystem faces threats from deforestation and #climatechange. Protecting the Gulf of Chiriquí's mangroves means safeguarding #biodiversity and our planet. Take action by supporting #conservation organizations, choosing #sustainable products, and spreading awareness! 💚🌎"
Pro-Climate_29,3,1012030717394513,1.0,"Can we afford to lose one of our best defenses against climate change? 🌍 Galapagos mangroves store vast amounts of CO2 and protect 70+ threatened species. Without them, coastlines face erosion and storms, and climate risks grow. Join us to protect these vital ecosystems and show the world their irreplaceable role for mankind. Protect Galapagos, Impact the World. 🌿💙 Donate Today. #SaveMangroves #GalapagosConservation #ClimateAction #ProtectOurPlanet,Can we afford to lose one of our best defenses against climate change? 🌍 Galapagos mangroves store vast amounts of CO2 and protect 70+ threatened species. Without them, coastlines face erosion and storms, and climate risks grow. Join us to protect these vital ecosystems and show the world their irreplaceable role for mankind. Protect Galapagos, Impact the World. 🌿💙 Donate Today. #SaveMangroves #GalapagosConservation #ClimateAction #ProtectOurPlanet,Can we afford to lose one of our best defenses against climate change? 🌍 Galapagos mangroves store vast amounts of CO2 and protect 70+ threatened species. Without them, coastlines face erosion and storms, and climate risks grow. Join us to protect these vital ecosystems and show the world thei …"
Pro-Climate_29,4,2218041238621741,1.0,"Why not try saving the planet today? Plant a Seatree in 10 seconds and help restore our coasts.,Why not try saving the planet today? Plant a Seatree in 10 seconds and help restore our coasts.,Why not try saving the planet today? Plant a Seatree in 10 seconds and help restore our coasts."
Pro-Climate_29,5,779567974996529,1.0,"From your phone to the shore - plant mangroves and protect oceans.,From your phone to the shore - plant mangroves and protect oceans.,From your phone to the shore - plant mangroves and protect oceans.,From your phone to the shore - plant mangroves and protect oceans."
Pro-Climate_32,1,1813913662513692,1.0,"Where you bank matters more than you think…💰 Switching to a climate-friendly bank is one of the most impactful moves you can make for the planet (second only to voting for systemic change!) If the largest U.S. financial firms were a country, they’d rank as the third-largest carbon emitter in the world. Big yikes. By keeping your money in institutions that fund fossil fuels (yes, those big Wall Street names), you are passively fueling the climate crisis. It’s time to put your money where your values are. Find out your bank’s estimated emissions and explore sustainable banking options. 🔗 Link in bio to calculate your banking footprint with our completely anonymous tool. Disclaimer: this isn’t financial advice. It’s a practical guide to ensuring your money in the bank reflects your commitment to a sustainable future, free from fossil fuel funding. 📸 1 @oneill_dm, 4 @emily_tidwell_photo, 5 @sbeamrobbins #protectourwinters,Where you bank matters more than you think…💰 Switching to a climate-friendly bank is one of the most impactful moves you can make for the planet (second only to voting for systemic change!) If the largest U.S. financial firms were a country, they’d rank as the third-l …"
Pro-Climate_32,2,881966990669036,1.0,"It's the #InternationalDayofClimateAction, and we must all do our part to curb climate change. As a bank focused on creating a brighter future, we will never finance fossil fuel extraction or infrastructure projects. And by choosing to bank with us, you're helping build a more sustainable economy for generations to come 🌎 Learn more and take action today by visiting our #linkinbio."
Pro-Climate_32,3,658795570400197,1.0,"Banks make money by using your deposits to fund loans or investments—and what they use your money for has a giant impact on the world we live in. We may be an online bank, but we do a few things differently."
Pro-Climate_32,4,bafyreih5epsk43cscvkacencqp3253hoe4qavduwnrcujja36v5we4xinm,1.0,"Why has the phase out of fossil fuel financing from the banking sector failed? Our new research in Nature Comms shows that, despite progress in Europe, overall fossil fuel funding has not fallen since the Paris agreement due to a ""substitution effect"" 🧵 www.nature.com/articles/s41..."
Pro-Climate_32,5,bafyreibej37znz3m76emoufguemrb7alxxnsnwlstll754nz76xgbcguaq,1.0,Banking on Climate Chaos: Global Banks Backslide on Climate Commitments Amid Surge In Fossil Fuel Financing ->Sierra Club | #ClimateChange #FossilFuel | More info from EcoSearch
Pro-Climate_36,1,1806222316694055,1.0,"Smog gets worse in hot weather and can harm our lungs and the planet. By swapping car trips for an e-bike ride, you help cut ozone pollution and keep our air cleaner. 🚲💨 https://bit.ly/4lSTTLA"
Pro-Climate_36,2,3702277376745929,1.0,"What if the protections that keep your air clean from dangerous pollution and your children safe from chemical exposure were taken away? Under the Trump administration, the Environmental Protection Agency doesn’t seem to care about your health or safety anymore. Here’s what you need to know:"
Pro-Climate_36,3,1325464789085636,1.0,The Environmental Protection Agency is supposed to protect our health and well-being. But the Trump administration is trying to weaken or erase dozens of safeguards that do exactly that. Here are 4 EPA protections to watch:
Pro-Climate_36,4,2167750057080661,1.0,"The Trump administration is trying to undercut the EPA’s own ability to set climate pollution standards by repealing the Endangerment Finding. This dangerous attack would result in more harmful air pollution, driving deadly and costly extreme weather and health impacts, as well as raising insurance and energy costs. But to make this climate nightmare a reality, they’ll need to go through you first. Defend the Endangerment Finding by submitting a public comment today!"
Pro-Climate_36,5,1942088099908642,1.0,"""The Trump administration does not care about your family’s health and safety. They do not have a plan to protect you and the people you care about from dangerous pollution, extreme weather events and he worsening climate crisis."" New op-ed by Sierra Club Clean Transportation for All Director Katherine García on the Trump EPA's dangerous proposal to gut national vehicle pollution standards and climate protections: https://bit.ly/4m8tfhj"
Pro-Climate_37,1,2374982256167357,1.0,"Climate Change is hugely important to me. I've worked on, and will continue to work on, numerous bills that identify and work to alter climate change's effects, including sea level rise, coastal resilience, data forecasting, flood protection and greenhouse gas emissions tracking. There is so much more to do. I'm ready for the hard work."
Pro-Climate_37,2,649362527758621,1.0,"Talk about building community is everywhere online, and for good reason. One of the most powerful things we can do to improve the climate is find community. Supportive communities help us discover ways to electrify, reduce emissions, and raise our voices to our representatives—showing them that we’re excited and ready for a clean energy future.⁠ ⁠ Follow Generation180 to join a community of people who have the support and knowledge you need to feel less alone during the clean energy transition.⁠ ⁠ #Community #3rdplaces #ClimateChange #ClimateCommunity #CleanEnergy"
Pro-Climate_37,3,1356300972985043,1.0,"Climate change is global, but solutions start local. I give here to make an environmental impact that I can see. – Bob Hutchinson, Wheaton | Environmental Sustainability Supporter"
Pro-Climate_37,4,1470094847610042,1.0,"Take Action On Climate Change Today,Take Action On Climate Change Today,Take Action On Climate Change Today,Take Action On Climate Change Today"
Pro-Climate_37,5,1233566821726300,1.0,"Ready to take action on climate change? Join the millions of others getting involved at ITM.earth. Tap into the climate movement with easy, effective actions you can take every week."
Pro-Climate_39,1,1123608086160577,1.0,"🚨We urgently need your support. 🚨 We lost our case against the disastrous Willow project to move forward—ConocoPhillips’ plan for huge oil development in the Western Arctic. But, we’re not giving up! We’ve gone back to court to appeal that decision and halt construction. Give now to help us keep fighting the Willow Project and protect public lands from fossil fuel companies."
Pro-Climate_39,2,447356524841308,1.0,"The Arctic is a delicate, pristine wilderness—home to irreplaceable ecosystems and vital wildlife. ❄️ Drilling for oil in this fragile region threatens its future and accelerates climate change. @NRDC_org is standing strong to protect the Arctic from Big Oil’s destruction, advocating for smarter policies and legal protections. Your support helps keep the Arctic safe. Donate today to join the fight for a cleaner, more sustainable future. #ProtectTheArctic #SaveOurWildlands #StopBigOil Credit: @summer.scientist"
Pro-Climate_39,3,881236516670374,1.0,"Earthly community, let’s turn an unprecedented win into an even bigger win. Make your voice heard during this 60-day open comment period by clicking below! 🥹💚 @NRDC_org We don’t want the most climate vulnerable place in the entire world to be drilled for oil and gas, and this is our opportunity to permanently keep fossil fuel companies out! We need to protect more pristine wildlands in this area 🐻‍❄️🐐☃️🤍 Credit: @earthlygigi #arctic#snow#positivenews#sciencenews#environmentaleducation#scienceeducation#legaleducation#caribou#polarbears"
Pro-Climate_39,4,358758510569731,1.0,"Lauren Davis: ""Did you know that the White House has announced new protections for 13 million acres of the Western Arctic in Alaska, safeguarding one of the nation’s most beautiful and pristine wilderness areas in the world? Last year I took a trip to Juneau, Alaska and was completely captivated by all of the beauty Alaska has to offer. While I’ve yet to explore the Arctic firsthand, I can only imagine its breathtaking beauty, and hearing about the dedication to protect this pristine region fills me with hope. Protecting lands and waters from oil and gas development will help reduce greenhouse gas emissions and lessen the impact of climate change. These actions not only prioritize wildlife and local communities, but also uphold America’s commitment to environmental stewardship. Let’s celebrate this milestone in protecting one of our planet’s most precious treasures."""
Pro-Climate_39,5,455855347167695,1.0,"Jon Kung: ""The White House announced new protections for 13 million acres in the Western Arctic. With a focus on wildlife and native communities, and also on conservation of America’s Arctic and disincentivizing our reliance on oil."""
Pro-Climate_40,1,1515285619469469,1.0,"California leads on climate, but ambition alone isn’t enough. Let’s close the gap between bold goals and bold action, starting now."
Pro-Climate_40,2,1572334233458606,1.0,"Taxpayers shouldn’t pay for billions in climate damages while polluters profit. It’s time to hold them accountable. 🪧 🎞️ by @relauren LA wildfires and other extreme weather events are no accident—oil and gas companies knew their pollution would lead to this destruction. In the last five years, California has faced more than $50 – $100 billion in damages for extreme weather events like wildfires, atmospheric rivers, and unprecedented winters. It is estimated the cost will be $113 billion by 2050. The companies who are responsible for these climate-fueled fires should be the ones to pay for the damages, not California residents. California’s Polluter Pay Climate Superfund Bill will hold the biggest polluters accountable, requiring CalEPA to establish a program to assess damages, collect funds from the biggest polluters, and direct funds to communities. Vermont and New York have already passed similar laws—let’s make California next! TAKE ACTION: 👉 Contribute to mutual aid funds in LA @mutualaidla: tiny.cc/malan-fire 👉 Support immigrant workers impacted by the LA fires @daylaborernetwork: secure.actblue.com/donate/lafires2025 👉 Sign the petition and demand that California pass a pollu …"
Pro-Climate_40,3,923842776588537,1.0,"Big Oil knew their pollution would lead to climate destruction—and they kept profiting anyway. Now, California faces billions in damages from wildfires, extreme heat, and flooding. New York and Vermont have already passed laws making polluters pay. California should be next. 𝐓𝐡𝐞 𝐂𝐚𝐥𝐢𝐟𝐨𝐫𝐧𝐢𝐚 𝐏𝐨𝐥𝐥𝐮𝐭𝐞𝐫 𝐏𝐚𝐲 𝐂𝐥𝐢𝐦𝐚𝐭𝐞 𝐒𝐮𝐩𝐞𝐫𝐟𝐮𝐧𝐝 𝐁𝐢𝐥𝐥 𝐰𝐢𝐥𝐥 𝐡𝐨𝐥𝐝 𝐭𝐡𝐞𝐬𝐞 𝐜𝐨𝐫𝐩𝐨𝐫𝐚𝐭𝐢𝐨𝐧𝐬 𝐚𝐜𝐜𝐨𝐮𝐧𝐭𝐚𝐛𝐥𝐞 𝐚𝐧𝐝 𝐟𝐮𝐧𝐝 𝐜𝐥𝐢𝐦𝐚𝐭𝐞 𝐫𝐞𝐜𝐨𝐯𝐞𝐫𝐲 𝐞𝐟𝐟𝐨𝐫𝐭𝐬. Sign the petition to tell California lawmakers: Taxpayers shouldn’t foot the bill—Big Oil should!"
Pro-Climate_40,4,527603483779475,1.0,The devastating California wildfires underscore the huge role Big Oil plays in climate-related disasters. But the good news is you can go to the link in our bio and sign a @polluterspay petition to (literally) make them pay. #MPPPartner
Pro-Climate_40,5,1741905213252627,1.0,"Californians are facing climate whiplash; trying to navigate lives, jobs, and families, while rebuilding from record-breaking wildfires estimated at $30 billion–and climbing in damages every year. It’s time to get California’s public money out of fossil fuel companies, and back to the people. Join us!,Fossil fuel investments are risky and dangerous—and, right now, your retirement accounts are funding them. @FossilFreeCA is organizing to build a cleaner, healthier California—free from fossil fuels. Will you join us?,Californians work too hard to have their retirement invested in risky, climate-wrecking fossil fuel projects. For California’s teachers, workers, and retirees, climate chaos isn’t a someday problem, it’s a right-now crisis.,California state workers’ retirement money should not be used to bankroll the destruction of the communities they worked so hard to build. Join us in the fight for a fossil free California."
Pro-Climate_41,1,1585307858795460,1.0,"Climate change is making wildfires more intense, spreading toxic smoke and ash into our schools and yards. Help protect kids."
Pro-Climate_41,2,568471146160153,1.0,"This morning, Elon Musk tweeted that the Sierra Club should be “defunded” in an attempt to distract from the climate crisis fueling the devastating wildfires in the Los Angeles region. While Musk is busy parroting the same talking points corporate polluters and their politicians trot out to escape blame and culpability for this climate change-fuelled disaster, Americans are in real danger and need urgent help. This type of nonsense is harmful, and it’s insulting. It’s insulting to the hundreds of thousands of people being devastated by these fires, and to the grassroots movement working every day to protect our future while Musk and Trump leave our climate policy up to corporate polluters. The Sierra Club has always supported science-based, responsible forest management and protecting our communities from fire. The climate crisis makes strong winds, extensive drought, and higher temperatures worse – that is the driving force behind these fires. Instead of making false claims and pointing fingers, those in power should be working to make sure that Los Angeles can rebuild and recover, and put an end to climate devastation threatening communities across the country. Now is not the tim …"
Pro-Climate_41,3,489121540361980,1.0,"Communities everywhere are facing the impacts of climate change. At @thesearanchlodge on California’s Sonoma coast, residents contend with coastal erosion and wildfire risks. Embracing the challenge, Dan Wood chose Harvest to decarbonize his home, exemplifying the community’s dedication to a greener, more resilient future. #hvac #heatpump #sustainability"
Pro-Climate_41,4,512254474847111,1.0,"Wildfires in the United States are becoming more frequent and destructive, fueled by the growing impacts of global warming and climate change. Rising temperatures, prolonged droughts, and shifting weather patterns have created the perfect conditions for fires to spread faster and burn longer, devastating communities and natural landscapes. In recent years, wildfires have caused unprecedented damage to homes, wildlife, and infrastructure while also contributing to worsening air quality and health risks. Over the past 40 years, the average number of acres of forested land consumed by wildfire each year in the United States has increased by 1,000%, according to National Geographic. The National Oceanic and Atmospheric Administration (NOAA) reports wildfires caused $81.6 billion in damage from 2017 to 2021, a nearly 10-fold increase from 2012 to 2016 when damages totaled $8.6 billion. A report in March 2022 by the American Association for the Advancement of Science revealed a concerning trend in fires that occurred in the past 13 years compared to the previous 20 years. Notably, on the West and East coasts, fire frequency doubled, underscoring the regional impact of this issue. In the  …"
Pro-Climate_41,5,606896638928313,1.0,"Governor Gavin Newsom boasts that he “already [has] a team looking at reimagining LA 2.0,” in the wake of the devastating wildfires. What does his administration have in mind—and will New Los Angeles fare any better than its current iteration?"
Pro-Climate_45,1,946613837074085,1.0,Feeling anxious about climate change? We can help.
Pro-Climate_45,2,1117609346510772,1.0,This practice provides an easy way to meet our fears of climate change with an attitude of curiosity and gentleness.
Pro-Climate_45,3,2471695406538485,1.0,"The YCC invites you to join us for a special meeting around Climate Mental Health. We’ll discuss how climate change has significant impacts on mental health, leading to increased stress, anxiety, and even depression. Extreme weather events, changing weather patterns, and resource scarcity can contribute to these challenges. Additionally, the perceived lack of action can exacerbate feelings of helplessness and anxiety. Our hope is that by coming together we can connect and share positive coping strategies and build resilience through action."
Pro-Climate_45,4,1699711897633034,1.0,"Overwhelmed by climate change? We've got your back. Sign up for quick, easy actions you can take right now to fight back!"
Pro-Climate_45,5,bafyreibtelrmshtvn2nip47un6vtdhxnkxwdnj76tfp2bjcpiodal42odq,1.0,"“I have been described as the grandfather of climate change. In fact, I am just a grandfather and I do not want my grandchildren to say that grandpa understood what was happening but didn't make it clear.” — James Hansen"
Pro-Climate_49,1,1115409170142508,1.0,"China is leading the way in renewable energy, but will it have an impact on global energy prices?"
Pro-Climate_49,2,bafyreiclrikcqx7bpohlhuq67uzyzzjsu3ei3gptaykbt7gexblyyje4g4,1.0,"China has always heavily subsidized their businesses who export goods worldwide. They are vastly improving their economies reliance on fossil fuels by building renewable energy sources and technologies. In fact, I believe they surpassed all other countries last year in that regard."
Pro-Climate_49,3,bafyreidxiubdcsgjnckvtqp6vizyyxfukqvaxdptggqcjjtxdmt6szxety,1.0,"China invests in clean energy to dominate the world while the US boosts coal. “In China, more wind turbines and solar panels were installed last year than in the rest of the world combined.” @nytimes www.nytimes.com/interactive/..."
Pro-Climate_49,4,bafyreiaf2oko36j5lybwkt7c6gbgj5dahgwqqrgayzksrpu5jdxsqf63qq,1.0,China is outpacing the world in innovation with renewable energy!
Pro-Climate_49,5,bafyreiaczqmt5g7u4jwvpraiykkjwsqzwrew6iqwnh6ncomnac7qoglwa4,1.0,Funny how China has now gained the lead in clean air and energy now….
Pro-Climate_51,1,633780269813674,1.0,"🌍🐅Compassion for All Animals 🐘🌿 In honor of National Wildlife Week, we celebrate the importance of compassion for all creatures, big and small. Many species face the threat of extinction, it’s crucial we work to protect wildlife and preserve their natural habitats for future generations. Check out the infographic on endangered species & wildlife conservation. Your actions matter! https://www.change.org/topic/wildlife-conservation-en-us #NationalWildlifeWeek #EndangeredSpecies #wildlife #WildlifeConservation #planetearth"
Pro-Climate_51,2,949500793660665,1.0,"Outfits inspired by Earth — Endangered species edition In earth’s history, there have been five mass extinction events - these were periods where 75% or more of all species went extinct in a short period of time. The last mass extinction event was 65 million years ago - when the dinosaurs went extinct. But now, we’re at the beginning of a 6th mass extinction event, and it’s being driven by humans. Right now there are 1 million species at risk of extinction due to habitat loss, ecosystem exploitation, and climate change. So, I’m styling outfits inspired by these four critically endangered species and highlighting the work that the NRDC is doing to fight for imperiled wildlife and protecting critical habitat. NRDC is working hard to protect ecosystems and wildlife at risk, like fighting in the courts to protect habitat, bringing together advocates to ensure our voices are heard against oil and gas companies, and pushing lawmakers to support holistic conservation. A donation means that they can keep doing this work sustainably. So instead of an impulse fast fashion purchase, support planetary healing and ecosystem regeneration with a donation to @NRDC_org. 🌎 Head to the link in my bio …"
Pro-Climate_51,3,472155275847612,1.0,Habitat loss. Climate change. Pollution. Wildlife need you more than ever. Help safeguard the future for species everywhere.
Pro-Climate_51,4,759831933068098,1.0,"🌍 𝐅𝐢𝐠𝐡𝐭 𝐆𝐥𝐨𝐛𝐚𝐥 𝐖𝐚𝐫𝐦𝐢𝐧𝐠—𝐎𝐧𝐞 𝐒𝐭𝐞𝐩 𝐚𝐭 𝐚 𝐓𝐢𝐦𝐞 From clean energy to protecting wildlife, small actions make a big difference. 📘 A 𝐒𝐮𝐬𝐭𝐚𝐢𝐧𝐚𝐛𝐥𝐞 𝐖𝐨𝐫𝐥𝐝 𝐢𝐬 𝐨𝐧 𝐩𝐫𝐞-𝐥𝐚𝐮𝐧𝐜𝐡 𝐧𝐨𝐰. Be ready. Be the change. #ASustainableWorld #PreLaunch #EcoTips #ClimateAction #GreenLiving #SaveThePlanet #ComingSoon #RichardGerman"
Pro-Climate_51,5,1522644521736702,1.0,"Two-thirds of North American bird species, such as Ohio’s Eastern Towhee, are at risk of extinction due to climate change. Urge the Ohio Power Siting Board to support responsible renewable energy, like solar, to address climate change for birds and people."
Pro-Climate_57,1,455408157530407,1.0,"Greenwashing is when polluting companies misleadingly present themselves as environmentally friendly.⁠ ⁠ This misleads the public into supporting their """"""""green"""""""" actions, rather than holding them accountable for their inaction and polluting behaviors.⁠ ⁠ Fossil fuel companies are the biggest culprits. They're spending over $3 billion combined on advertising to appear as if they are taking action on climate change and reducing their carbon footprint, when in reality, they're raking in profits as they stall action.⁠ ⁠ #WednesdayWhat #CleanEnergy #Greenwashing"
Pro-Climate_57,2,bafyreigm2cqjqnjs5fsydscz2g6psmegnyw4ahlxgtsyjqy4xzmi2ebrci,1.0,Greenwashing. 😉
Pro-Climate_57,3,bafyreicpyzbzbrhbauvrlpuxxinkutbml3oxzxnbgzqzc75m2qubn2vuga,1.0,"“Not everything we call eco, natural or ‘green’ actually is better for the environment, and sometimes we might be lured into a greenwashing trap by a brand’s packaging.” Greenwashing isn’t the exception. It’s the business model. apple.news/AXT7kIeUWR8q..."
