cid,text,claim,stance,cluster_id,cluster_prob
1047562740313581,"Beauty and cosmetics labels can be impactful and sustainable! ECOLEAF technology offers traditional metallization effects with reduced waste and a lower CO2 footprint. Join the webinar on August 29th with ACTEGA to find out how sustainability is reshaping our industry. Sponsored by ACTEGA,Beauty and cosmetics labels can be impactful and sustainable! ECOLEAF technology offers traditional metallization effects with reduced waste and a lower CO2 footprint. Join the webinar on August 29th with ACTEGA to find out how sustainability is reshaping our industry. Sponsored by ACTEGA,Beauty and cosmetics labels can be impactful and sustainable! ECOLEAF technology offers traditional metallization effects with reduced waste and a lower CO2 footprint. Join the webinar on August 29th with ACTEGA to find out how sustainability is reshaping our industry. Sponsored by ACTEGA,Beauty and cosmetics labels can be impactful and sustainable! ECOLEAF technology offers traditional metallization effects with reduced waste and a lower CO2 footprint. Join the webinar on August 29th with ACTEGA to find out how sustainability is reshaping our industry. Register Now! https://hubs.li/Q02LMYvT0 Sponsored by ACTEGA",Claim,Pro-Climate,Pro-Climate_63,0.909843385219574
519838263850080,"We have a chance to leave a brighter future for the next generation. The transition to clean energy is happening faster than anticipated. And it’s giving us an opportunity to slow down climate change. Already, clean energy powers 35% of the world’s electricity. Switching to clean energy lowers energy costs, creates a greener energy sector, and brings affordable, reliable and sustainable electricity to everyone’s daily lives. Take action to help speed this transition.",Claim,Pro-Climate,Pro-Climate_126,0.7908710837364197
1216482976438202,"In this episode of American Potential, host Jeff Crank is joined by former Vice President Mike Pence for a deep dive into the challenges facing America today. Pence shares his insights on the critical need to reduce government overreach, emphasizing the importance of limited government and individual liberty. Reflecting on his tenure in the Trump administration, Pence discusses the successes of the Tax Cuts and Jobs Act, the impact of conservative Supreme Court appointments, and the ongoing fight to protect economic freedom.",Claim,Pro-Energy,Pro-Energy_14,1.0
8537910269574139,"HELP NEEDED! 📢 2 million acres – an area equivalent of Delaware and Rhode Island together – is covered by toxic leaking zombie well sites. This is seriously hurting wildlife, nature and people and must be stopped immediately! With your support, we can hold oil and gas companies accountable for this toxic mess and pave the way for a more sustainable future! Your gift today, no matter the size, will help fund our work to secure a more livable planet. Donate now and be a part of the solution.",Claim,Pro-Climate,Pro-Climate_39,0.6107384562492371
1220147502517268,"We’re celebrating Clean Power Week 2024 with the @[100064437983849:2048:American Clean Power Association] and our industry partners, and there’s much to be proud of. Between August 2022 and June 2024, the U.S. clean energy industry has announced $500 billion in new investments, and we are on track to hit 1 million clean energy jobs by 2030. We’re proud to be part of this massive boost to the American economy. Through the development, construction, and operation of our projects, we’re investing in workers and local communities from coast to coast while developing key infrastructure needed for a sustainable future for all.",Claim,Pro-Climate,Pro-Climate_126,0.7700676918029785
1209439153519174,"Sarah Mannion is a Jacksonville native, Duval County Public Schools mom, volunteer & graduate who is running to uplift our teachers and advocate in the best interest of our children. With over a decade of experience working in bankruptcy and real estate law, Sarah Mannion will ensure the financial health of our school district is sustainable for the future of all children in Duval County.",Claim,Neutral,Neutral_5,0.17567919194698334
1001535074930369,"Established 30 years ago, International Day of the World’s Indigenous Peoples recognizes their contributions and promotes the protection of their rights. Where the rights of Indigenous Peoples are protected, the environment thrives. This can be seen throughout the Land of Enchantment, where Indigenous traditions and stewardship have led the way in preservation and protection. We look to their leadership and example as we build a sustainable future for all.",Claim,Pro-Climate,Pro-Climate_28,0.8275386691093445
8027191370708059,"Julia Andrews has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Julia who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Julia Andrews on August 13!",Claim,Neutral,Neutral_5,1.0
1546033806003855,"With Solar Slice, you can offset up to 100% of your carbon footprint. Together, we can power a sustainable future.",Claim,Pro-Climate,Pro-Climate_136,0.897629976272583
860497252618275,"Anne Watson has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Anne who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Anne Watson on August 13!",Claim,Neutral,Neutral_5,1.0
418795643877257,"Emily Long has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Emily who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Emily Long on August 13!",Claim,Neutral,Neutral_5,1.0
1208148013786517,"Jill Krowinski has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Jill who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Jill Krowinski on August 13!",Claim,Neutral,Neutral_5,0.5405099391937256
1022261955951875,"Wendy Harrison has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Wendy who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Wendy Harrison on August 13!",Claim,Neutral,Neutral_5,0.953805685043335
474254268751794,"Mark MacDonald has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Mark who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Mark MacDonald on August 13!",Claim,Neutral,Neutral_5,1.0
823305229926839,"Mari Cordes has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Mari who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Mari Cordes on August 13!",Claim,Neutral,Neutral_5,1.0
811674670746235,"Katherine Sims has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Katherine who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Katherine Sims on August 13!",Claim,Neutral,Neutral_5,0.8059825897216797
1138136450816106,"Seth Bongartz has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Seth who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Seth Bongartz on August 13!",Claim,Neutral,Neutral_5,0.7831618785858154
1231104101582043,"Rey Garofano has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Rey who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Rey Garofano on August 13!",Claim,Neutral,Neutral_5,0.9374285936355591
1651738822256889,"Leonora Dodge has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Leonora who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Leonora Dodge on August 13!",Claim,Neutral,Neutral_5,0.5652964115142822
3525314187760832,"Jana Brown has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Jana who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Jana Brown on August 13!",Claim,Neutral,Neutral_5,1.0
517102597555044,"Becca White has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Becca who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Becca White on August 13!",Claim,Neutral,Neutral_5,1.0
2257293334663029,"Daisy Berbeco has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Daisy who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Daisy Berbeco on August 13!",Claim,Neutral,Neutral_5,1.0
509763791529889,"Alison Clarkson has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Alison who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Alison Clarkson on August 13!",Claim,Neutral,Neutral_5,1.0
1469514573692695,"Tiff Bluemle has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Tiff who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Tiff Bluemle on August 13!",Claim,Neutral,Neutral_5,1.0
812037527724768,"Kathleen James has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Kathleen who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Kathleen James on August 13!",Claim,Neutral,Neutral_5,0.6065042018890381
480559141597257,"Andrew Perchlik has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Andrew who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Andrew Perchlik on August 13!",Claim,Neutral,Neutral_5,1.0
1188983632421213,"Michael Mrowicki has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Michael who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Michael Mrowicki on August 13!",Claim,Neutral,Neutral_5,1.0
1228044568629960,"Ann Cummings has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Ann who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Ann Cummings on August 13!",Claim,Neutral,Neutral_5,1.0
787719643569297,"Ashley Bartley has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Ashley who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Ashely Bartley on August 13!",Claim,Neutral,Neutral_5,1.0
1922687428169668,"Nader Hashim has a proven track record of standing up for Vermont families and kids. This election is our moment to vote for champions like Nader who will bring us closer to a quality, affordable, and sustainable child care system. Vote for Nader Hashim on August 13!",Claim,Neutral,Neutral_5,1.0
1448574542463855,It’s election time! There are AMAZING candidates on your ballot who are ready to take action on child care to ensure: ✅ Quality child care is accessible to all Vermont families when and where they need it. 💰 No family spends more than 10% of their income on child care. 🧑‍🏫 Early childhood educators are fairly compensated.,Claim,Neutral,Neutral_5,0.38703620433807373
1026800595457370,Vermonters are ready to keep the momentum going on child care progress. Let’s deliver on the promise of Act 76! Make a plan to vote on August 13 and support your local candidates fighting to end the child care crisis.,Claim,Neutral,Neutral_5,0.9781465530395508
1016063906583232,"Overfishing is one of the greatest threats to marine biodiversity. Here are a few steps we can all take to help fish populations and the ocean rebound. 🦀Ask for seafood that’s sustainably caught or farmed. 🐟Ask your elected officials to ensure seafood in your country is legally harvested. 🎣Support policy reform aimed at responsible fishery management, as well as reducing illegal and unregulated fishing.",Claim,Pro-Climate,Pro-Climate_62,1.0
435576189477808,"Scegli Dune per le sue proprietà ecologiche Certificato A+ per le basse emissioni di sostanze volatili nell'aria, formulato con biomassa sostenibile grazie al sistema produttivo Mass Balance Approach, certificato REDcert2 per la capacità di ridurre il carbon footprint. Dune arreda il tuo futuro sostenibile. Provalo in abbinamento con Be Your Home Wallpaper Collection a strisce in Boho Cinnamon 🪷 _ Choose Dune for its ecological properties Certified A+ for low emissions of volatile substances into the air, formulated with sustainable biomass thanks to the Mass Balance Approach production system, certified by REDcert2 for its ability to reduce the carbon footprint. Dune decorates your sustainable future. Try it in combination with Be Your Home Wallpaper Collection in Boho Cinnamon stripes 🪷 #novacoloritalia #dune #metallics #problemsolving #decor #interiordesign",Claim,Pro-Climate,Pro-Climate_63,0.9186930656433105
284473714724413,"🌿 NEW ENVIRONMENTAL DATA SHEETS | EPD & HPD At MAC, we are proud to collaborate with our partners, architects, and contractors on a common vision to develop sustainable, low-carbon products that contribute to obtaining LEED®. By choosing our products, you are opting not only for quality and innovation but also for an eco-responsible approach. To learn more, consult our EPD and HPD, available directly on the Environment page of our website. They are also published in the ASTM and HPDC libraries. Discover how our environmental data sheets can make a difference in your projects! WHY ARE THESE DECLARATIONS SO IMPORTANT? An Environmental Product Declaration for building envelopes is a standardized document that allows the assessment of the environmental impact of using a product in construction or renovation. It provides an understanding of the carbon footprint generated through a rigorous life cycle analysis of the building. __________________________ 🌿 NOUVELLES FICHES ENVIRONNEMENTALES | EPD & HPD Chez MAC, nous sommes fiers de travailler avec nos partenaires, architectes et entrepreneurs vers une vision commune afin de développer des produits durables qui contribueront à l’obtention …",Claim,Pro-Climate,Pro-Climate_63,0.8911185264587402
1678179093025351,"In a landmark ruling sure to send shockwaves through the wildlife trafficking world, an Indonesian poacher has received a record-breaking 12-year prison sentence for killing critically endangered Javan rhinos. Investigations revealed that since 2019, poachers have slaughtered up to 26 of the approximately 70 Javan rhinos left in Ujung Kulon National Park. Among them, one notorious poacher was held responsible for the deaths of at least six rhinos. This unprecedented punishment is the harshest ever for a wildlife crime in Indonesia, marking a significant victory in the battle to protect these majestic creatures. Read more in our Dispatch 👉https://bit.ly/CFJulyDispatch #ConservationFirst #Wildlife #WildlifeNews #ConservationNews #Rhino",Claim,Pro-Climate,Pro-Climate_51,0.8050403594970703
1590855171458314,"Every year, City Furniture hosts its innovative ""Green Summit,"" bringing together businesses, municipal governments, as well as those focused on the sustainability mission, to share how to embed successful strategies into the business or organizational mission. Like me, City Furniture realizes that sustainability efforts are not inconsistent with positive “Return on Investment”—as well as customer and employee satisfaction. During the event, I was so honored and humbled to receive the GreenCITYSummit24 “Sustainable Civic Leader of the Year 2024” award, presented by Andrew Koenig, CEO of City Furniture. This year, the ""GreenCITYSummit24"" was as exciting as ever. The final workshop panel was represented by the Florida Panthers, Miami Dolphins and Miami Heat to discuss their current sustainability strategies and plans for the future. It was so interesting to hear professional teams discussing their commitment to sustainability and how to deal with waste streams, like organic waste, which is the most damaging part of the waste stream. They even discussed the importance of creating composting partnerships—which was inspiring for what we can all do! The Koenig Family and City Furniture h …",Claim,Pro-Climate,Pro-Climate_63,0.9186930656433105
423148107382943,A clean energy future for all requires a shift in how we see and use energy. It’s time for a new story — a future powered by clean energy. #cleanenergy #climateoptimism #perspective,Claim,Pro-Climate,Pro-Climate_126,0.751173198223114
1495905791320809,"More traffic, more problems. 🚫 Now more than ever, cities need a transportation revolution, and it all starts with bikeable streets. 🚲 Innovative cycle lanes have transformed cities around the world, changing their streets from car-only zones into safe, inviting spaces for all. The Bloomberg Initiative for Cycling Infrastructure is working with ten global cities to build the next generation of bike lanes—and cities—that connect people with schools, jobs, and each other by making streets more accessible and sustainable for everyone. Learn more at the link in bio.",Claim,Pro-Climate,Pro-Climate_13,0.5161269307136536
1478010066157554,"With a solar kit from Heifer International, Susan Acan can light her cowshed and power a small radio. Now, she can care for her cows at night, and she can improve the quality of her milk and the health of her livestock. Become a leader in renewable energy with the gift of solar power to another farming family today.,With a solar kit from Heifer International, Susan Acan can light her cowshed and power a small radio. Now, she can care for her cows at night, and she can improve the quality of her milk and the health of her livestock. Become a leader in renewable energy with the gift of solar power to another farming family today.",Claim,Pro-Climate,Pro-Climate_143,0.4493212401866913
454097194139859,"As coffee growers struggle with the dual challenges of climate change and low coffee prices, the coffee industry may want to look to Indian coffee farms as a model for more environmentally and economically sustainable ways to cultivate beans.",Claim,Pro-Climate,Pro-Climate_27,0.43585461378097534
492697459798065,Environmental health is connected to human health. Climate change impacts human health so we look for opportunities to reduce our footprint without impacting the great care we provide to our patients. https://uw.health/3WeK4xq,Claim,Pro-Climate,Pro-Climate_6,1.0
6983429815093425,79% of consumers want an easy way to identify environmentally friendly companies. Showcase your commitment to sustainability with ClimeCo. #Sustainability #EcoCommittedPartner #EcoFriendly #SmallBusiness #SMB #CarbonOffsets #ClimeCo #ClimateChange #ESG #ESGGoals #CorporateSustainability #Decarbonization #CarbonFootprint,Claim,Pro-Climate,Pro-Climate_63,1.0
439441368992581,"As Paris 2024 sets new standards for sustainability, we at Eco-Ancheng are inspired to continue our commitment to a greener future. The theme of ""Less, Better, and For Longer"" resonates deeply with our mission to provide high-quality, eco-friendly bamboo and wooden tableware. Here’s how Eco-Ancheng aligns with these sustainable goals: • Less Waste: Our bamboo and wooden cutlery are fully biodegradable, reducing the plastic waste in landfills and oceans. • Better Quality: Crafted from 100% natural materials, our products offer compostable and elegance, perfect for any dining setting. • For Longer: By choosing sustainable materials, we ensure that our products have a minimal environmental impact, promoting a healthier planet for future generations. Join us in supporting sustainable practices inspired!",Claim,Pro-Climate,Pro-Climate_66,1.0
1223179855523817,"Sorry to stop your scrolling, but this is important: This year for World Chimpanzee Day, all gifts will be MATCHED, up to $25,000, so that your support can go twice as far toward working in partnership with local communities to deliver sustainable conservation interventions and ending the march toward extinction for these wonderful beings — our closest living relatives. Please make your matched gift today!",Claim,Pro-Climate,Pro-Climate_39,0.6107384562492371
478295368111295,"Governments around the world are pouring billions of dollars into EV battery research. The result? Faster charging, cleaner batteries and more sustainable production.",Claim,Neutral,Neutral_37,1.0
1411114736273472,"63 million metric tons per year. That's how much communities who invest in public transit REDUCE the nation's carbon emissions. If you'd like cleaner (& cheaper) transportation options, add your voice to the petition 👇 Join our 6.2 million members today for free to save more on your everyday expenses!",Claim,Pro-Climate,Pro-Climate_13,1.0
467292898990814,"👏 Progress 👏 over perfection 👏 We get it, breaking away with your good old routines can be hard. That's why when it is time to swap out your products, choose ones that bring a sense of comfort but are better for you and the planet. Because you shouldn't have to choose between results, health or eco-consciousness! Let us know what was your toughest OR easiest sustainable swap!? 🌱👀 —- L’important c’est le progrès, pas la perfection ! 💚 Nous comprenons, changer vos anciennes habitudes peut être difficile. C’est pourquoi, lorsque vous remplacez vos produits, choisissez ceux qui vous sont familiers mais qui sont meilleurs pour vous et pour l’environnement. Vous ne devriez pas avoir à choisir entre une bonne routine et une routine respectueuse de l’environnement ! Faites-nous savoir quel a été votre changement le plus difficile lors de la transition vers des produits plus naturels ! 🌱",Claim,Pro-Climate,Pro-Climate_63,1.0
780571847945012,Leaders are threatening essential city transit cuts for Pride murals & climate policies. Sign to stop the political attacks.,Claim,Pro-Climate,Pro-Climate_13,0.4388670325279236
765045306326261,"Are environmental factors fueling the spread of disease? This activity investigates evidence and makes claims about the connections between climate and health risks, like malaria.,Are environmental factors fueling the spread of disease? This activity investigates evidence and makes claims about the connections between climate and health risks, like malaria.",Claim,Pro-Climate,Pro-Climate_6,0.848835289478302
3754618704840789,"Hurricane season just keeps getting worse — and we know why. Fossil fuel emissions are warming our oceans, turning what used to be rare Category 5 hurricanes into regular threats. While communities rebuild, fossil fuel companies keep pumping out more emissions. Earthjustice is fighting to shut down fossil fuel plants, restore federal resources for emergency preparedness, and expand access to clean energy in every community. Donate to power our fight.,Hurricane season just keeps getting worse — and we know why. Fossil fuel emissions are warming our oceans, turning what used to be rare Category 5 hurricanes into regular threats. While communities rebuild, fossil fuel companies keep pumping out more emissions. Earthjustice is fighting to shut down fossil fuel plants, restore federal resources for emergency preparedness, and expand access to clean energy in every community. Donate to power our fight.,Hurricane season just keeps getting worse — and we know why. Fossil fuel emissions are warming our oceans, turning what used to be rare Category 5 hurricanes into regular threats. While communities rebuild, fossil fuel companies keep pumping out more emissions. Earthjustice is fighting to  …",Claim,Pro-Climate,Pro-Climate_110,1.0
4241558652834616,"Since 1992, the Monarch butterfly population has declined by over 90% due to habitat loss and climate change. Because Monarchs begin and end their incredible migration across Red Sun Farms’ regions in Canada, the U.S., and Mexico, we feel a deep connection to these remarkable butterflies. 🦋 Their epic journey symbolizes strength, endurance, and beauty — values that inspire everything we do at Red Sun Farms. To support their survival, we’re offering the first 125 submissions four packs of milkweed seeds, and Red Sun Farms is proud to make a donation to the Save Our Monarchs School Pollinator Program to help educate and inspire the next generation of conservationists. Join us in protecting these amazing butterflies and their remarkable journey. #SaveTheMonarchs #ProtectOurPollinators #PhotoContest #RedSunFarms #MonarchButterfly #Milkweed #PollinatorGarden #MakingADifference #ClimateAction #RaiseAwareness",Claim,Pro-Climate,Pro-Climate_51,0.9085710048675537
1461978028353094,"Legislation like the Healthy Homes Act can help mitigate the impact of climate change, which can reduce the number of cases of severe asthma and infectious diseases. Dr. Doshi emphasizes that policymakers have a role to play regarding the health of our children and communities. Read how you can say goodbye to your gas stove here: https://chesapeakeclimate.org/make-your-kitchen-safer-by-saying-goodbye-to-gas-stoves/ #PublicHealth #IndoorAirQuality #GasStoves #ClimateAction #SaferHomes⁠ #EnvironmentalHealth #DCHealthyHomes #DCClimateAction #ElectricStove #MethaneGasIsToxic #ToxicGas",Claim,Pro-Climate,Pro-Climate_36,0.9405434727668762
4324465031117277,"Trump’s EPA wants to reverse its own scientific conclusion that climate change is real and dangerous. If this happens, polluters will be allowed to spew as much greenhouse gases as they want, and the climate crisis will just get worse. The EPA is currently accepting responses to its terrible plan (and it legally has to consider the comments!). Go to the link in our bio to tell the agency to put people before polluters.",Claim,Pro-Climate,Pro-Climate_36,0.8898848295211792
1773250319952245,"People often say to me: “Wow, you sound really angry.” To which I respond: “Wow, you can identify emotions as well as a toddler.” Yes, Jerry, I’m angry. Aren’t you? If not, what the actual f***? Are you willfully ignorant? Incapable of empathy? Numb? Is it because you think men with VERY long and well-documented histories of sexual assault should be allowed to hold public office and be the leaders of the free f***ing world? I had someone tell me they didn’t care what he did in his “personal life” as long as he brought down the price of groceries, which is…so…infuriating. Depressing is another apt word for that self-centered, confused, pathetic opinion. He “🍇pes” in his private life, and that’s none of my business. He’s a “felon” in his private life committing financial crimes and lying so hard it’s actually illegal. But that doesn’t affect ME. That’s his PRIVATE life. WTAF?! And that was a woman, for the record. A WOMAN. Are you mad yet, Billy? And I’m not mad at the woman who said that per se—she’s struggling. Desperate. And she’s been so lied to, so manipulated, she thinks a racist, 🍇ist, fascist felon might solve her problems. I’m infuriated that we have allowed our fellow citiz …",Claim,Pro-Climate,Pro-Climate_93,1.0
3855925771378334,Tiger habitats deliver greater ecological value than other protected areas.,Claim,Neutral,Neutral_51,0.9222152829170227
974820028117811,"Across the Himalayas, we see climate injustice - the uneven distribution of the impacts of climate change - in the contrast between the local ways of being and the inordinate climate impacts the region currently faces. As I trek across the Himalayas, here the primary fuel is yak dung, or brittle shrubs (where they can be found!). This photo is our breakfast fire, for which I eagerly scavenged the hillside for precious yak dung nuggets to heat up our morning coffee and cook our food that fuelled our morning climb. Traditional nomadic and rural communities at the Third Pole live in balance with this fragile ecology, as they have for centuries. Their footprint is light on the earth. But now these communities find themselves on the front lines of climate change, changes brought on primarily by a modern world of cars, factories, and consumerism far from these mountaintops. We need to do more to steward these sacred landscapes and indigenous cultures before they are lost to the rush to modernity and global environmental change. Our fieldwork on climate change at the Third Pole continues. 🏔️🏔️🏔️ #glacier #himalaya #mountains #indigenousknowledge #rurallife #ruralindia #ladakh #highaltitud …",Claim,Pro-Climate,Pro-Climate_110,0.8247042894363403
1117609346510772,This practice provides an easy way to meet our fears of climate change with an attitude of curiosity and gentleness.,Claim,Pro-Climate,Pro-Climate_45,1.0
788525463584033,India’s tiger parks deliver more long-term environmental benefits than expected.,Claim,Neutral,Neutral_51,0.9222152829170227
1320804030055967,How tiger reserves help prevent degradation across vast landscapes.,Claim,Neutral,Neutral_51,0.9222152829170227
1284293166525040,“It’s our responsibility as a society to say we need to fund this change so that we can protect their health.”⁠ ⁠ Watch Dr. Burchenel speak on why it’s important to enact legislation that helps underserved communities electrify their homes.⁠ ⁠ Read how you can say goodbye to your gas stove in the link in our bio!⁠ ⁠ #PublicHealth #IndoorAirQuality #GasStoves #ClimateAction #SaferHomes⁠ #EnvironmentalHealth #DCHealthyHomes #DCClimateAction #ElectricStove #MethaneGasIsToxic #ToxicGas,Claim,Pro-Climate,Pro-Climate_36,0.951609194278717
787235097101920,"We're looking for more caring bird lovers to start a monthly donation. As a supporter will you be one of them? Your monthly gift will secure a brighter future for birds that are increasingly vulnerable due to climate change, habitat loss, and other threats.",Claim,Pro-Climate,Pro-Climate_51,1.0
1852819191973667,Birds need our help now more than ever. Two-thirds of North American bird species are at increasing risk of extinction from climate change. We’re counting on your steadfast support to protect these species for future generations. Take your support to the next level by becoming a monthly donor today.,Claim,Pro-Climate,Pro-Climate_51,1.0
1429358558119571,"As extreme weather events like drought become more frequent due to climate change, birds continue to suffer some of the most intense consequences. You can help build a world where birds and people thrive side-by-side. Start your monthly donation today.",Claim,Pro-Climate,Pro-Climate_51,1.0
822441883450064,"Climate action made simple. With Dashboard.Earth, join thousands turning daily habits into impactful steps against climate change.,Climate action made simple. With Dashboard.Earth, join thousands turning daily habits into impactful steps against climate change.,Climate action made simple. With Dashboard.Earth, join thousands turning daily habits into impactful steps against climate change.,Climate action made simple. With Dashboard.Earth, join thousands turning daily habits into impactful steps against climate change.",Claim,Pro-Climate,Pro-Climate_37,0.9260545969009399
1531638867823470,"The billionaires got richer off our pain. Now they want to slash schools, care, and climate protections to fund ICE raids? This Solidarity Season, we choose us. Families first — not billionaires. Join us in the fight today>>",Claim,Pro-Climate,Pro-Climate_83,1.0
1313539677110892,"We need mangroves and mangroves need you! 🌳 Mangroves and other coastal systems provide protection from storms and erosion, support biodiversity, vital nurseries for marine life, and act as carbon sinks that combat climate change. These diverse ecosystems filter water, sustain local fisheries, and even provide medicines in some communities. Healthy coastal systems are essential for both environmental and human well-being. Whether you live by the coast or in the mountains, healthy coastal systems impact us all. How can YOU help? Adopt a LegaSea Tree and give a gift that helps heal and protect our communities and planet! https://www.coastlove.org/donate Volunteer during one of our mangrove nursery days, join a cleanup or a mangrove planting. Educate friends, family and visitors about local ecosystems and their importance. #education #empower #restore #coastlove #florida #miami #ocean #coastlines #seafood #community #Coast #tree #mangroves #water",Claim,Pro-Climate,Pro-Climate_29,1.0
1356300972985043,"Climate change is global, but solutions start local. I give here to make an environmental impact that I can see. – Bob Hutchinson, Wheaton | Environmental Sustainability Supporter",Claim,Pro-Climate,Pro-Climate_37,1.0
1699347897436857,"🐻‍❄️ #NationalWildlifeDay - Meet my cousin: Ice Cub — Gar Bear’s polar partner-in-kind. Family is family, especially when it comes to caring for the wild. ❄️ #PolarBears are marine mammals that hunt seals from sea ice. Their fur is transparent (it only looks white) and their skin is black to absorb warmth. As sea ice shrinks, so does their hunting range—one more reason everyday choices matter. 🌍 Zooming out from one Arctic neighbor to the whole wild: National Wildlife Day celebrates every habitat and the people protecting it. Here’s the short backstory: 🌿 A timeline that brought us here • 1872: Yellowstone becomes the world’s first national park. • 1962: Rachel Carson’s Silent Spring wakes up a movement. • 1973: The Endangered Species Act becomes U.S. bedrock for species protection. • 2006: National Wildlife Day launches to honor Steve Irwin. 🦋 How to observe (pick one and actually do it) • Take a slow walk somewhere green—notice one plant, one insect, one bird. • Join a local cleanup (parks, creeks, beaches, trailheads). • Support a conservation group—national or hyper-local. • Plant natives; skip invasives (a balcony pot counts). • Go “lights out” on migration nights and keep cat …",Claim,Pro-Climate,Pro-Climate_51,0.7301480174064636
4259854991007370,"20 years ago, Hurricane Katrina devastated the Gulf Coast as the government failed to prepare communities. Now, the Trump administration is cutting funding and removing policies meant to address climate change.",Claim,Pro-Climate,Pro-Climate_110,0.821641206741333
4170371689918698,"IMPORTANT Update: Latest news regarding the Solar Tax Credits Ending in 2025. Watch the latest Climate Minute to find out what Austin homeowners can do right now to save $10,000 dollars or more. #solarcredits #solartaxcredit #BigBeautifulBill #solarenergy #solarpower #cleanenergy #cheapestenergy #solarpanels #solarinstallation",Claim,Pro-Climate,Pro-Climate_139,0.6396985054016113
1124856262944384,"𝐓𝐡𝐢𝐬 𝐢𝐬 𝐝𝐞𝐯𝐚𝐬𝐭𝐚𝐭𝐢𝐧𝐠. More than two-thirds of all wildlife have disappeared since 1970 — and with climate change and habitat destruction continuing to drive extinction, protecting the Endangered Species Act (ESA) has never been more important. We’re counting on 5,000 supporters to take our pledge now to show your support for the ESA and save these vulnerable species. So please, show your support today by adding your name.",Claim,Pro-Climate,Pro-Climate_51,1.0
2015437138990818,"Your home may be dry now, but will it be in five years? Rising seas and floods are changing NJ's landscape fast. Take action today.,Your home may be dry now, but will it be in five years? Rising seas and floods are changing NJ's landscape fast. Take action today.",Claim,Pro-Climate,Pro-Climate_110,1.0
673852998349402,"Climate change is one of the biggest challenges your students will face, and the conversation can't wait. Join us on Sep 3 for a free PD event packed with the resources and practical tips needed to teach climate change. We'll be exploring the causes, impacts, and solutions of climate change so your students feel empowered to tackle the future. Register below!,Climate change is one of the biggest challenges your students will face, and the conversation can't wait. Join us on Sep 3 for a free PD event packed with the resources and practical tips needed to teach climate change. We'll be exploring the causes, impacts, and solutions of climate change so your students feel empowered to tackle the future. Register below!",Claim,Pro-Climate,Pro-Climate_11,0.7525729537010193
1031701862212546,Our children's future is at stake: Representative Amodei voted for the Republican budget bill that kills Nevada's climate change progress. Rep. Amodei sold out Nevada's clean energy future.,Claim,Pro-Climate,Pro-Climate_98,0.8331851959228516
2471695406538485,"The YCC invites you to join us for a special meeting around Climate Mental Health. We’ll discuss how climate change has significant impacts on mental health, leading to increased stress, anxiety, and even depression. Extreme weather events, changing weather patterns, and resource scarcity can contribute to these challenges. Additionally, the perceived lack of action can exacerbate feelings of helplessness and anxiety. Our hope is that by coming together we can connect and share positive coping strategies and build resilience through action.",Claim,Pro-Climate,Pro-Climate_45,1.0
